server time    : 2020-10-28 16:08:37(1603868917)
delay time     : 2.480
accelometer ODR: 3200 Hz
 Row #, Time-Stamp, X-AXIS, Y-AXIS, Z-AXIS
   277,           ,      7,     -7,      1
   278,           ,      3,     -1,      6
   279,           ,      3,      2,      1
   280,           ,      5,      1,      4
   281,           ,      8,     -2,      3
   282,           ,     10,      3,      3
   283,           ,     14,      1,      1
   284,           ,      9,      1,      0
   285,           ,      7,      5,      0
   286,           ,     15,     -2,      0
   287,           ,     14,     -1,      2
   288,           ,     17,     -2,      5
   289,           ,      7,      1,      0
   290,           ,      9,      4,     -2
   291,           ,     11,      4,     -3
   292,           ,      4,      1,     -3
   293,           ,      2,     -3,      1
   294,           ,      2,     -6,     -1
   295,           ,     -7,      3,     -1
   295,      0.552,     -5,      1,      0
   296,           ,     -7,     -2,     -4
   297,           ,     -7,     -6,      0
   298,           ,     -7,     -2,      3
   299,           ,    -13,     -1,      0
   300,           ,     -6,     -6,      1
   301,           ,     -6,     -3,      5
   302,           ,     -9,     -1,      8
   303,           ,    -11,      0,      7
   304,           ,     -6,     -1,      6
   305,           ,      1,     -2,      7
   306,           ,      5,     -6,      5
   307,           ,      5,      0,      7
   308,           ,      5,     -2,      5
   309,           ,      7,      3,      9
   310,           ,      8,     -2,      8
   311,           ,     13,     -2,      7
   312,           ,      9,      5,      7
   313,           ,      8,      1,      4
   314,           ,      7,     10,      2
   315,           ,      7,     -2,      0
   316,           ,      7,      5,      2
   317,           ,      7,      3,      4
   318,           ,     -1,      4,      0
   319,           ,     -1,      3,     -2
   320,           ,     -3,      3,     -1
   321,           ,      1,     -2,      1
   322,           ,     -5,      1,     -1
   323,           ,     -7,     -4,      3
   324,           ,     -8,      0,      1
   325,           ,     -5,     -2,      3
   326,           ,     -7,      1,      1
   327,           ,    -11,     -8,      4
   328,           ,    -11,     -2,      2
   329,           ,    -14,      1,      4
   330,           ,     -7,      2,      4
   331,           ,     -3,     -3,      7
   332,           ,     -5,     -1,     13
   333,           ,     -7,     -1,     14
   334,           ,      2,      4,      8
   335,           ,      1,      6,      9
   336,           ,      9,     -2,     10
   337,           ,      5,      4,     10
   338,           ,      6,      3,     10
   339,           ,      9,      6,      7
   340,           ,     11,      6,      7
   341,           ,      6,      3,      9
   342,           ,     13,      3,      7
   343,           ,      7,      5,      4
   344,           ,      9,     10,      3
   345,           ,      8,      6,     -3
   346,           ,     -1,      3,      3
   347,           ,     -3,      2,     -2
   348,           ,     -7,     -1,     -5
   349,           ,     -8,      8,     -5
   350,           ,    -11,      2,     -6
   351,           ,     -9,     -1,     -4
   352,           ,     -5,     -6,     -4
   353,           ,    -14,      0,     -2
   354,           ,    -18,      0,     -8
   355,           ,    -13,     -6,     -4
   356,           ,    -13,     -3,     -1
   357,           ,    -13,     -7,     -1
   358,           ,    -12,     -8,      2
   359,           ,     -5,     -8,      2
   360,           ,     -5,     -9,     -3
   361,           ,     -1,     -8,      3
   362,           ,      2,     -5,      5
   363,           ,     -3,     -1,     11
   364,           ,      2,     -2,      3
   365,           ,     10,     -8,     16
   366,           ,     12,     -2,     11
   367,           ,      9,     -4,     14
   368,           ,      3,      2,      7
   369,           ,      6,      4,      3
   370,           ,      5,      4,      6
   371,           ,      7,      5,      3
   372,           ,     -2,      6,      3
   373,           ,      5,      5,      0
   374,           ,     -3,      7,     -7
   375,           ,     -5,      2,     -9
   376,           ,     -7,     -6,     -7
   377,           ,     -7,     -2,     -9
   378,           ,     -7,     -3,     -9
   379,           ,    -12,     -3,    -10
   380,           ,     -7,     -4,    -13
   381,           ,     -7,     -8,    -13
   382,           ,     -8,     -9,     -5
   383,           ,     -9,    -10,     -4
   384,           ,     -4,     -8,     -1
   385,           ,     -3,     -7,      1
   386,           ,     -1,     -8,      7
   387,           ,      3,      0,     10
   388,           ,      4,     -5,      4
   389,           ,     -2,      7,      5
   390,           ,      9,     -1,      5
   391,           ,      6,      2,      2
   392,           ,     12,      5,      7
   393,           ,      6,      7,      7
   394,           ,      6,      9,      1
   395,           ,      7,      5,      3
   396,           ,      6,      7,     -1
   397,           ,      1,      9,     -6
   398,           ,     -1,      8,     -7
   399,           ,     -4,     10,    -13
   400,           ,     -5,      3,     -7
   401,           ,     -3,      1,    -14
   402,           ,     -4,      2,     -9
   403,           ,     -8,      2,     -9
   404,           ,     -7,      7,    -12
   405,           ,     -1,     -3,     -7
   406,           ,     -3,     -4,     -2
   407,           ,     -4,     -4,      0
   408,           ,     -1,      0,      2
   409,           ,      6,      1,      1
   410,           ,      9,     -2,      1
   411,           ,     14,     -4,      4
   412,           ,      6,     -2,      5
   413,           ,     12,     -2,      4
   414,           ,      7,      1,      2
   415,           ,     15,     -1,      4
   416,           ,     13,      2,     -4
   417,           ,     12,      2,      4
   418,           ,     12,      3,      0
   419,           ,      8,      5,     -2
   420,           ,      5,      5,     -4
   421,           ,     11,      2,     -5
   422,           ,      6,      2,     -5
   423,           ,      1,      9,     -5
   424,           ,     -1,      4,     -9
   425,           ,     -1,      1,     -6
   426,           ,     -4,     -2,     -5
   427,           ,     -2,      3,     -3
   428,           ,     -8,      3,      0
   429,           ,     -5,      0,     -2
   430,           ,      2,     -3,      0
   431,           ,     -2,     -2,      2
   432,           ,      2,      0,      7
   433,           ,      1,      2,      0
   434,           ,      2,      3,      1
   435,           ,     10,      1,      0
   436,           ,     12,     -4,      4
   437,           ,     10,      3,      5
   438,           ,      7,     -2,      0
   439,           ,      7,      5,      2
   440,           ,     14,      4,     -9
   441,           ,     10,      1,      3
   442,           ,      7,      1,     -1
   442,      0.600,      7,      5,      2
   443,           ,      9,      1,     -3
   444,           ,     11,      2,     -5
   445,           ,      8,     -5,     -1
   446,           ,      5,      1,     -2
   447,           ,     -3,      3,     -2
   448,           ,     -6,      3,     -2
   449,           ,     -1,      2,      2
   450,           ,     -1,     -4,      0
   451,           ,     -2,     -3,      2
   452,           ,     -7,      0,      2
   453,           ,    -14,      1,      1
   454,           ,     -1,     -4,      5
   455,           ,     -8,     -5,      6
   456,           ,     -4,      1,      7
   457,           ,     -7,     -1,      6
   458,           ,     -3,      4,      4
   459,           ,     -3,     -1,     11
   460,           ,      4,     -4,      6
   461,           ,      2,     -7,      6
   462,           ,      3,      1,     10
   463,           ,      4,      6,      7
   464,           ,      7,      2,      3
   465,           ,     14,      2,      4
   466,           ,     10,      0,      9
   467,           ,      5,      1,     14
   468,           ,      4,      9,      4
   469,           ,      9,      3,      2
   470,           ,      6,      1,      1
   471,           ,      4,     -4,      6
   472,           ,      2,      6,     -3
   473,           ,      1,      4,      1
   474,           ,     -2,     -3,     -5
   475,           ,     -4,     -2,      2
   476,           ,     -6,      0,      1
   477,           ,     -5,     -1,     -1
   478,           ,     -9,      3,      0
   479,           ,    -10,     -3,      0
   480,           ,     -7,     -1,      3
   481,           ,     -8,     -3,      3
   482,           ,     -9,     -2,      4
   483,           ,    -10,     -1,      4
   484,           ,     -8,      1,      8
   485,           ,     -2,     -5,     12
   486,           ,     -4,     -2,      7
   487,           ,     -5,      0,     11
   488,           ,      3,      1,      9
   489,           ,      7,      0,     12
   490,           ,      7,      1,     11
   491,           ,     11,      4,     10
   492,           ,      5,      7,      3
   493,           ,      6,     10,     10
   494,           ,      9,      9,      3
   495,           ,     12,      3,      7
   496,           ,      7,      9,      6
   497,           ,      3,      3,      1
   498,           ,      1,     12,     -3
   499,           ,      2,      7,     -2
   500,           ,      1,      6,     -1
   501,           ,     -8,      7,     -4
   502,           ,    -12,      2,     -3
   503,           ,    -12,      2,     -3
   504,           ,    -10,      5,     -5
   505,           ,     -9,      4,     -5
   506,           ,    -12,     -2,     -6
   507,           ,    -17,      2,     -8
   508,           ,    -19,      8,     -8
   509,           ,    -13,     -7,     -9
   510,           ,    -13,     -6,     -6
   511,           ,    -10,     -4,     -1
   512,           ,    -18,     -5,     -1
   513,           ,    -12,     -5,      1
   514,           ,     -3,     -9,      3
   515,           ,      2,     -9,      9
   516,           ,      3,     -7,      9
   517,           ,      0,     -2,      8
   518,           ,      1,      0,      4
   519,           ,      7,      0,     13
   520,           ,      9,     -5,      9
   521,           ,     11,     -3,      9
   522,           ,     15,      1,      6
   523,           ,      7,      4,      5
   524,           ,      8,      2,      2
   525,           ,      6,      8,      0
   526,           ,      3,      6,     -1
   527,           ,     -7,      8,     -4
   528,           ,     -7,      9,    -11
   529,           ,     -2,     -5,     -8
   530,           ,     -9,     -2,     -7
   531,           ,     -9,     -5,     -7
   532,           ,    -11,     -5,    -11
   533,           ,    -14,     -2,    -11
   534,           ,    -12,     -8,    -13
   535,           ,     -7,    -12,    -10
   536,           ,     -7,    -14,     -6
   537,           ,    -13,    -10,     -5
   538,           ,    -14,     -1,     -7
   539,           ,     -4,     -7,      0
   540,           ,     -2,     -5,      4
   541,           ,      0,     -1,      5
   542,           ,      0,     -1,      8
   543,           ,     -4,      6,      7
   544,           ,      0,     -3,      4
   545,           ,      7,      3,      6
   546,           ,      3,      3,      4
   547,           ,      6,      5,      1
   548,           ,      0,      9,     -2
   549,           ,      6,      9,     -7
   550,           ,      4,      6,     -4
   551,           ,     -2,     10,     -7
   552,           ,     -2,      5,     -5
   553,           ,     -7,      6,    -10
   554,           ,     -4,      3,    -16
   555,           ,     -4,      2,    -12
   556,           ,     -2,      1,     -9
   557,           ,     -8,      1,    -12
   558,           ,     -8,     -1,    -11
   559,           ,     -9,     -3,    -12
   560,           ,      0,     -6,     -6
   561,           ,     -1,      1,     -5
   562,           ,     -1,      1,     -6
   563,           ,      3,     -1,      2
   564,           ,      7,     -7,      1
   565,           ,      6,     -3,      0
   566,           ,      7,     -1,      0
   567,           ,      9,     -4,      2
   568,           ,      7,      1,     -4
   569,           ,      9,      0,      0
   570,           ,     12,     -4,     -2
   571,           ,     10,      0,      5
   572,           ,      9,      3,      1
   573,           ,      8,      5,     -6
   574,           ,      9,      3,     -1
   575,           ,      7,      4,     -3
   576,           ,      2,      0,     -3
   577,           ,      2,      4,     -8
   578,           ,     -3,      3,     -6
   579,           ,     -2,     -1,     -6
   580,           ,     -3,     -2,     -5
   581,           ,     -3,      0,     -1
   582,           ,     -5,      0,      1
   583,           ,     -7,      4,     -2
   584,           ,     -3,     -3,      1
   585,           ,     -1,     -6,      2
   586,           ,     -1,     -1,      6
   587,           ,      3,      1,      5
   588,           ,      2,      2,      2
   589,           ,      9,      3,     -1
   589,      0.648,     12,     -3,      1
   590,           ,     13,     -4,      3
   591,           ,      9,      2,     -9
   592,           ,      8,      0,     -1
   593,           ,     19,      0,     -1
   594,           ,     12,      0,     -1
   595,           ,     16,      0,      3
   596,           ,      9,      5,     -4
   597,           ,      9,     -2,     -2
   598,           ,     14,      0,      0
   599,           ,      6,     -3,     -3
   600,           ,      2,     -3,     -2
   601,           ,      2,     -2,      1
   602,           ,     -3,      0,      0
   603,           ,     -2,     -1,     -3
   604,           ,     -6,      2,     -1
   605,           ,     -7,     -4,      3
   606,           ,     -7,     -2,      1
   607,           ,    -11,     -2,      2
   608,           ,     -4,     -2,      3
   609,           ,     -3,     -4,      5
   610,           ,     -9,     -2,      7
   611,           ,     -8,      0,      7
   612,           ,     -2,      1,      7
   613,           ,     -3,     -2,      4
   614,           ,      6,     -2,      5
   615,           ,      6,     -3,      7
   616,           ,      3,      0,      4
   617,           ,      6,      1,      8
   618,           ,      8,      1,      3
   619,           ,     15,      0,      9
   620,           ,      5,      0,      7
   621,           ,      5,      2,      9
   622,           ,      7,      3,      8
   623,           ,     10,      0,      5
   624,           ,      9,     -2,      3
   625,           ,      6,      0,      6
   626,           ,     -1,      0,      2
   627,           ,     -1,     -2,     -2
   628,           ,     -3,      0,     -1
   629,           ,     -1,     -4,     -1
   630,           ,     -2,     -3,      4
   631,           ,     -7,     -3,     -4
   632,           ,     -8,     -3,      3
   633,           ,     -7,      0,      5
   634,           ,      1,     -4,     -1
   635,           ,     -5,     -7,      3
   636,           ,    -11,     -2,      6
   637,           ,     -8,     -2,      6
   638,           ,     -4,     -2,     12
   639,           ,     -3,     -5,      9
   640,           ,     -3,     -1,     10
   641,           ,      3,     -1,     12
   642,           ,     -1,      6,      7
   643,           ,      8,      0,      6
   644,           ,      6,      1,     11
   645,           ,      9,      2,     10
   646,           ,      4,      6,      7
   647,           ,      6,      8,      3
   648,           ,      9,      6,      4
   649,           ,     11,      7,      2
   650,           ,      5,      7,      5
   651,           ,      6,      8,      2
   652,           ,      5,      8,      2
   653,           ,      2,      5,      0
   654,           ,      1,      1,     -4
   655,           ,     -3,      5,      0
   656,           ,    -12,      4,     -2
   657,           ,    -12,      2,     -1
   658,           ,     -7,      2,     -4
   659,           ,    -12,      3,     -2
   660,           ,    -13,      1,     -5
   661,           ,    -15,      0,     -3
   662,           ,    -19,      0,     -6
   663,           ,    -15,     -5,     -6
   664,           ,    -14,     -4,     -2
   665,           ,    -12,     -3,     -1
   666,           ,    -18,     -4,      3
   667,           ,    -12,     -5,      2
   668,           ,     -7,     -8,      1
   669,           ,      1,     -2,      6
   670,           ,      1,     -6,      7
   671,           ,      7,     -3,      7
   672,           ,      8,      1,      7
   673,           ,      7,     -3,      8
   674,           ,      8,      0,     11
   675,           ,     11,      2,     11
   676,           ,     10,      4,      7
   677,           ,      9,      3,      9
   678,           ,     11,      6,     -1
   679,           ,      5,     -2,     -2
   680,           ,      7,      0,      1
   681,           ,      6,      2,     -3
   682,           ,     -4,     -1,     -5
   683,           ,     -2,     -2,     -9
   684,           ,     -5,     -5,     -5
   685,           ,     -6,     -6,     -5
   686,           ,    -11,     -4,    -13
   687,           ,    -17,     -3,    -15
   688,           ,    -10,     -7,    -11
   689,           ,    -12,    -11,    -15
   690,           ,    -10,     -8,    -13
   691,           ,    -19,    -12,     -4
   692,           ,    -18,    -10,     -6
   693,           ,     -8,    -15,      0
   694,           ,     -5,    -12,     -1
   695,           ,     -3,     -7,      8
   696,           ,      3,     -4,      8
   697,           ,      4,      1,      7
   698,           ,     -3,     -6,      6
   699,           ,      7,     -1,      6
   700,           ,      4,      1,      9
   701,           ,      6,      4,      3
   702,           ,     -2,      9,      2
   703,           ,      3,      5,      1
   704,           ,      2,      9,     -5
   705,           ,     -1,      3,     -3
   706,           ,     -3,     10,     -3
   707,           ,     -3,     13,    -12
   708,           ,      3,      4,    -14
   709,           ,     -5,      7,    -13
   710,           ,     -1,      2,    -15
   711,           ,     -9,      6,    -15
   712,           ,     -5,      1,    -12
   713,           ,      5,     -4,     -9
   714,           ,     -3,     -4,    -10
   715,           ,     -1,     -5,     -2
   716,           ,      0,     -2,      0
   717,           ,     -2,     -4,      2
   718,           ,      4,      0,     -3
   719,           ,      7,     -2,      0
   720,           ,      8,     -5,      8
   721,           ,      4,      5,      2
   722,           ,      5,     -1,      4
   723,           ,      9,      2,      1
   724,           ,     10,     -4,      3
   725,           ,     11,      1,      2
   726,           ,      9,      5,      2
   727,           ,      2,      9,     -4
   728,           ,     10,      4,     -5
   729,           ,      7,     -1,     -7
   730,           ,      7,      1,      0
   731,           ,      1,      2,     -3
   732,           ,      1,      7,     -7
   733,           ,     -1,      2,     -6
   734,           ,     -2,     -4,     -6
   735,           ,      2,     -2,     -2
   736,           ,     -5,      1,      3
   736,      0.695,     -5,      1,     -5
   737,           ,     -1,     -3,      2
   738,           ,      0,     -3,     -6
   739,           ,      0,      1,      5
   740,           ,     -4,      0,      0
   741,           ,      6,      4,      0
   742,           ,      7,      1,      4
   743,           ,     14,     -1,     -1
   744,           ,      9,     -2,      7
   745,           ,      7,      2,      1
   746,           ,     12,      3,     -2
   747,           ,     16,     -1,      1
   748,           ,     11,     -1,     -5
   749,           ,     14,     -1,     -2
   750,           ,     10,      3,     -2
   751,           ,     11,      2,     -4
   752,           ,     13,      0,     -1
   753,           ,     10,      1,     -5
   754,           ,      7,      0,     -1
   755,           ,      2,     -2,      0
   756,           ,     -3,      3,     -4
   757,           ,     -1,     -1,     -2
   758,           ,     -5,     -3,     -3
   759,           ,     -7,     -3,     -1
   760,           ,     -6,     -5,      0
   761,           ,     -5,     -1,      1
   762,           ,     -6,     -1,      0
   763,           ,     -3,     -2,      6
   764,           ,     -3,     -1,      7
   765,           ,     -1,     -1,      6
   766,           ,     -3,      2,      2
   767,           ,      3,      3,      6
   768,           ,      9,     -1,      4
   769,           ,     10,     -2,      9
   770,           ,      9,      5,      2
   771,           ,      8,     -3,      0
   772,           ,     11,      0,      2
   773,           ,     11,      0,      5
   774,           ,     12,     -2,     11
   775,           ,      6,      3,      6
   776,           ,      7,      7,      7
   777,           ,      5,      2,      2
   778,           ,      9,      1,      2
   779,           ,      4,     -1,      3
   780,           ,     -6,      1,      0
   781,           ,     -2,      0,      1
   782,           ,      1,     -6,      4
   783,           ,     -4,     -3,      0
   784,           ,     -6,     -3,      6
   785,           ,     -9,     -5,      2
   786,           ,     -3,      1,      3
   787,           ,     -8,     -2,      4
   788,           ,     -7,     -3,      7
   789,           ,     -5,     -5,     10
   790,           ,    -14,     -1,      9
   791,           ,     -7,      6,      5
   792,           ,      2,     -3,     10
   793,           ,     -2,     -5,      9
   794,           ,      1,     -1,     16
   795,           ,     -1,     -4,      9
   796,           ,      0,      0,     11
   797,           ,      9,     -1,     13
   798,           ,     11,      0,     13
   799,           ,     11,      1,     12
   800,           ,      3,      9,     11
   801,           ,      5,      7,      8
   802,           ,     10,      7,      5
   803,           ,      9,      7,      6
   804,           ,      6,      8,      5
   805,           ,      7,      5,      2
   806,           ,      2,     10,      1
   807,           ,      0,      6,     -1
   808,           ,     -2,      6,     -3
   809,           ,     -6,      4,      1
   810,           ,    -10,      4,     -3
   811,           ,    -12,      8,     -9
   812,           ,    -10,      4,     -6
   813,           ,    -14,     -1,     -3
   814,           ,    -11,      1,     -5
   815,           ,    -17,     -2,     -3
   816,           ,    -16,     -1,     -5
   817,           ,    -15,      1,    -11
   818,           ,    -12,     -5,      1
   819,           ,     -9,     -4,      5
   820,           ,    -17,     -8,      3
   821,           ,     -7,     -2,      1
   822,           ,     -5,     -6,      2
   823,           ,     -1,     -3,      9
   824,           ,      5,     -1,     10
   825,           ,     -1,     -1,      7
   826,           ,      5,      9,      7
   827,           ,      9,      2,      1
   828,           ,     12,      2,     11
   829,           ,     13,      3,     11
   830,           ,      4,      5,      2
   831,           ,      8,      6,      1
   832,           ,      9,      9,     -6
   833,           ,      6,      3,     -3
   834,           ,      6,      0,     -2
   835,           ,     -1,      0,     -5
   836,           ,     -9,      2,     -9
   837,           ,     -5,     -2,     -8
   838,           ,     -3,     -6,    -10
   839,           ,     -6,     -5,     -9
   840,           ,     -8,     -5,    -16
