server time    : 2020-10-28 16:01:53(1603868513)
delay time     : 2.557
accelometer ODR: 3200 Hz
 Row #, Time-Stamp, X-AXIS, Y-AXIS, Z-AXIS
   107,           ,     -1,     -2,      2
   108,           ,     -4,     -3,      2
   109,           ,      2,      1,      4
   110,           ,      0,      3,      3
   111,           ,     -1,     -1,     -4
   112,           ,      3,     -2,     -2
   113,           ,      3,      2,      1
   114,           ,      2,      5,      0
   115,           ,     -1,     -2,     -2
   116,           ,      2,      2,      1
   117,           ,      3,     -5,      2
   118,           ,     -1,     -3,     -1
   119,           ,      4,     -2,      6
   120,           ,      0,     -1,      2
   121,           ,     -1,      3,     -1
   122,           ,     -3,     -1,     -1
   123,           ,      2,     -3,      2
   124,           ,      4,     -2,      2
   125,           ,     -3,     -1,      1
   126,           ,     -1,      6,     -4
   127,           ,      5,      1,      3
   128,           ,     -2,      0,      5
   129,           ,      3,     -2,     -1
   130,           ,     -2,      1,      1
   131,           ,      0,      3,      0
   132,           ,      2,      1,     -1
   133,           ,      3,      1,     -3
   134,           ,     -2,      1,      0
   135,           ,     -2,      1,      4
   136,           ,     -2,      2,     -4
   137,           ,      2,      5,     -2
   138,           ,      0,     -2,     -2
   139,           ,      0,     -1,      4
   140,           ,     -6,      1,     -2
   141,           ,     -6,      3,      0
   142,           ,      5,      1,      4
   143,           ,     -1,     -4,      5
   144,           ,      4,      0,     -2
   145,           ,     -4,      5,     -1
   146,           ,      0,      2,     -1
   147,           ,      6,      3,     -3
   148,           ,      2,      1,     -1
   148,      0.505,     -2,     -4,      2
   149,           ,      0,     -1,     -1
   150,           ,     -2,      0,    -10
   151,           ,     -3,     -2,     -4
   152,           ,      3,     -4,     -3
   153,           ,      1,     -3,      4
   154,           ,     -2,     -3,      0
   155,           ,      0,      5,     -4
   156,           ,      3,     -1,     -2
   157,           ,      0,     -3,      1
   158,           ,     -2,      2,     -3
   159,           ,     -3,     -1,      0
   160,           ,     -3,      0,      1
   161,           ,      3,      0,      0
   162,           ,      6,      1,      2
   163,           ,     -4,     -3,     -1
   164,           ,     -6,     -1,     -2
   165,           ,     -4,      6,     -3
   166,           ,      3,      0,     -2
   167,           ,      1,     -2,     -2
   168,           ,     -1,     -3,      2
   169,           ,      0,      2,      0
   170,           ,     -4,     -5,     -2
   171,           ,      0,     -1,     -3
   172,           ,      0,     -1,     -1
   173,           ,      0,     -3,     -1
   174,           ,      3,      0,     -1
   175,           ,     -1,      0,     -2
   176,           ,      2,     -2,      0
   177,           ,      0,      2,      0
   178,           ,      4,     -4,      3
   179,           ,      2,      1,     -3
   180,           ,      2,      1,     -4
   181,           ,      3,     -2,      0
   182,           ,      2,     -4,      1
   183,           ,      2,      5,      3
   184,           ,      2,      1,      0
   185,           ,     -5,      2,     -1
   186,           ,      6,      1,     -3
   187,           ,      4,      0,      4
   188,           ,      4,      1,      1
   189,           ,     -4,      3,      0
   190,           ,     -4,      1,      3
   191,           ,      5,     -3,      2
   192,           ,     -1,      5,      2
   193,           ,      3,     -1,      2
   194,           ,     -1,      1,      0
   195,           ,      1,      0,      4
   196,           ,      2,      2,      0
   197,           ,      2,      1,      3
   198,           ,      4,     -5,      4
   199,           ,     -1,      5,      1
   200,           ,     -2,      2,      3
   201,           ,     10,     -1,      6
   202,           ,      7,     -1,     -4
   203,           ,      2,     -3,      0
   204,           ,      4,      3,     -1
   205,           ,     -4,      5,     -1
   206,           ,      4,     -1,      1
   207,           ,      5,     -2,      4
   208,           ,      0,     -3,      4
   209,           ,     -5,     -4,      5
   210,           ,     -3,      0,      0
   211,           ,      2,      1,     -5
   212,           ,      8,     -4,      1
   213,           ,      6,     -4,      2
   214,           ,      3,      3,      4
   215,           ,     -1,      5,      3
   216,           ,      4,      1,      0
   217,           ,      4,     -3,      1
   218,           ,      7,     -1,      5
   219,           ,      0,      5,      4
   220,           ,      0,      3,     -2
   221,           ,      3,     -2,      4
   222,           ,      0,      0,      0
   223,           ,      4,      1,      3
   224,           ,     -5,      3,      3
   225,           ,      5,      2,     -2
   226,           ,      3,      3,      5
   227,           ,      3,     -3,      0
   228,           ,      6,     -4,      2
   229,           ,      4,      1,      0
   230,           ,     -6,      5,     -1
   231,           ,      7,     -1,     -1
   232,           ,      6,      1,      1
   233,           ,      3,      2,     -2
   234,           ,      3,      1,      2
   235,           ,     -1,      6,     -1
   236,           ,      0,      0,      0
   237,           ,     -1,      3,      2
   238,           ,      2,     -3,      0
   239,           ,      0,      3,      2
   240,           ,      0,      3,      0
   241,           ,      0,      3,      1
   242,           ,     -5,     -2,     -4
   243,           ,      2,      3,      1
   244,           ,      0,      2,      2
   245,           ,      0,      0,      2
   246,           ,      4,      2,     -5
   247,           ,      0,     -2,      0
   248,           ,      2,      1,      0
   249,           ,     -6,      2,      3
   250,           ,      0,      6,      0
   251,           ,      3,     -6,     -4
   252,           ,      2,     -3,     -2
   253,           ,      4,      1,     -1
   254,           ,     -4,      3,     -1
   255,           ,     -1,      1,     -3
   256,           ,      4,      0,     -7
   257,           ,      5,      1,     -4
   258,           ,     -1,      2,      3
   259,           ,     -7,      4,      2
   260,           ,     -2,      2,      3
   261,           ,      3,      1,     -2
   262,           ,      6,      1,      1
   263,           ,     -5,      0,      3
   264,           ,     -1,      2,      0
   265,           ,     -2,      3,     -1
   266,           ,      4,      0,     -3
   267,           ,     -2,     -6,     -1
   268,           ,      2,     -1,     -1
   269,           ,     -5,      0,      1
   270,           ,     -6,      1,     -3
   271,           ,      4,     -2,     -3
   272,           ,      5,     -4,      0
   273,           ,     -3,      3,      2
   274,           ,     -2,      0,      3
   275,           ,     -2,     -2,      3
   276,           ,      4,      5,     -4
   277,           ,     -1,     -1,      3
   278,           ,      0,     -2,      1
   279,           ,      0,      3,      2
   280,           ,     -2,      3,     -1
   281,           ,      0,      1,     -3
   282,           ,      6,     -3,      0
   283,           ,      0,      3,      2
   284,           ,      0,      4,     -1
   285,           ,      2,      4,     -1
   286,           ,      3,      1,      0
   287,           ,      4,     -4,      1
   288,           ,      2,     -4,      3
   289,           ,     -2,      2,      0
   290,           ,     -6,      9,     -4
   291,           ,      0,     -1,     -2
   292,           ,     -2,      1,      4
   293,           ,     -1,      0,      2
   294,           ,     -3,     -2,      2
   295,           ,      0,      3,     -2
   295,      0.553,     -1,      0,      0
   296,           ,     -2,     -2,     -1
   297,           ,      1,      0,     -3
   298,           ,      1,      7,      1
   299,           ,     -2,      1,      0
   300,           ,      5,     -1,     -4
   301,           ,      2,     -5,     -2
   302,           ,      0,     -1,      1
   303,           ,     -4,      1,     -1
   304,           ,     -1,      3,     -1
   305,           ,      2,      1,      0
   306,           ,      4,     -3,     -4
   307,           ,     -1,      0,      3
   308,           ,     -5,      4,     -3
   309,           ,      2,      4,      0
   310,           ,      8,      0,      2
   311,           ,      1,     -6,      0
   312,           ,      2,     -4,      3
   313,           ,      4,      0,      3
   314,           ,     -6,      4,      1
   315,           ,      3,      1,      0
   316,           ,      4,     -1,      1
   317,           ,     -3,     -1,      4
   318,           ,     -4,     -3,     -3
   319,           ,      4,      4,     -2
   320,           ,      5,      4,      3
   321,           ,      6,     -2,     -5
   322,           ,     -1,      0,      2
   323,           ,     -5,      1,      1
   324,           ,     -4,      4,      2
   325,           ,      3,     -3,      1
   326,           ,      4,      1,      4
   327,           ,      0,     -3,      2
   328,           ,     -1,     -2,     -1
   329,           ,     -1,     -1,      1
   330,           ,     -3,      0,     -1
   331,           ,      3,     -4,      1
   332,           ,      3,      4,      0
   333,           ,      4,     -1,      0
   334,           ,      4,      7,     -4
   335,           ,      6,      5,      0
   336,           ,      6,     -1,      2
   337,           ,      2,      2,      5
   338,           ,     -2,      0,      2
   339,           ,      0,      3,     -1
   340,           ,      4,      0,     -2
   341,           ,      2,     -5,      2
   342,           ,      5,      1,      0
   343,           ,     -2,     -2,      0
   344,           ,     -1,      1,      5
   345,           ,      5,     -2,     -2
   346,           ,      2,      2,      3
   347,           ,      9,     -2,      2
   348,           ,     -3,      3,     -4
   349,           ,      0,     -1,      2
   350,           ,      4,     -2,      1
   351,           ,      6,     -1,      4
   352,           ,      0,      0,      4
   353,           ,      2,     -3,      6
   354,           ,      0,      5,      5
   355,           ,      2,      3,     -3
   356,           ,      3,      4,     -4
   357,           ,      2,      0,      0
   358,           ,     -1,     -1,      1
   359,           ,     -3,      3,      1
   360,           ,     -2,     -5,      1
   361,           ,      2,      0,      2
   362,           ,      2,     -4,      0
   363,           ,     -3,      3,      4
   364,           ,     -3,      2,     -1
   365,           ,     -2,      2,     -2
   366,           ,     -2,     -1,      3
   367,           ,      4,     -4,      3
   368,           ,      3,      1,      6
   369,           ,      0,      5,      2
   370,           ,      6,     -1,      1
   371,           ,      3,      4,     -1
   372,           ,     -1,      1,      2
   373,           ,      3,     -1,      4
   374,           ,      0,      3,      2
   375,           ,      7,     -2,     -1
   376,           ,      2,     -3,     -2
   377,           ,      5,      1,      4
   378,           ,     -2,      2,      5
   379,           ,     -2,      1,     -3
   380,           ,      2,      4,     -1
   381,           ,      4,     -2,      0
   382,           ,      3,      3,      5
   383,           ,      0,     -2,      0
   384,           ,     -1,      7,     -2
   385,           ,      6,     -3,      3
   386,           ,      0,     -4,     -4
   387,           ,      2,      0,      1
   388,           ,     -4,      2,      3
   389,           ,     -5,      4,     -5
   390,           ,      5,      0,     -2
   391,           ,      9,     -7,      0
   392,           ,      1,      0,      3
   393,           ,     -2,      0,      1
   394,           ,      3,      1,      0
   395,           ,      5,      1,     -1
   396,           ,      4,     -5,      1
   397,           ,     -2,     -3,      2
   398,           ,     -2,      3,      0
   399,           ,     -2,      4,     -6
   400,           ,      2,      0,     -1
   401,           ,     11,      1,      0
   402,           ,      2,      1,      3
   403,           ,      2,     -1,      0
   404,           ,     -3,      2,      4
   405,           ,      9,     -2,     -2
   406,           ,     -1,     -1,      4
   407,           ,     -1,      2,      1
   408,           ,     -3,      4,      4
   409,           ,     -1,      1,      0
   410,           ,      5,      1,      2
   411,           ,      1,     -1,      2
   412,           ,     -4,      1,      4
   413,           ,     -3,     -3,     -1
   414,           ,     -5,     -1,     -1
   415,           ,      2,     -2,      2
   416,           ,      2,      5,      0
   417,           ,     -2,     -2,     -1
   418,           ,     -2,      1,      3
   419,           ,     -3,      2,     -3
   420,           ,      3,      2,     -3
   421,           ,      7,      2,      0
   422,           ,      3,     -1,     -2
   423,           ,     -4,      2,      3
   424,           ,     -3,      7,      2
   425,           ,      5,      3,      0
   426,           ,      4,     -2,      2
   427,           ,     -3,     -3,     -2
   428,           ,     -9,      2,      0
   429,           ,     -1,      6,     -2
   430,           ,     -1,      2,      3
   431,           ,      6,      0,     -1
   432,           ,      8,      1,      1
   433,           ,     -2,      1,      2
   434,           ,     -1,      2,      0
   435,           ,     -2,      3,      0
   436,           ,     -2,      2,     -1
   437,           ,     -3,     -4,      0
   438,           ,     -1,     -2,     -1
   439,           ,     -6,      5,      0
   440,           ,     -1,     -3,     -1
   441,           ,     -6,     -2,     -5
   442,           ,      2,     -1,      1
   442,      0.600,     -3,      2,     -2
   443,           ,      1,     -2,      0
   444,           ,      1,      0,     -7
   445,           ,      0,     -7,      2
   446,           ,      3,      2,      0
   447,           ,     -3,      0,      2
   448,           ,     -3,      3,      2
   449,           ,      9,      4,     -3
   450,           ,     -1,     -6,      4
   451,           ,      3,      2,      1
   452,           ,     -2,     -2,     -5
   453,           ,      1,      3,     -4
   454,           ,      3,     -1,      2
   455,           ,      2,      1,     -3
   456,           ,     -4,     -3,      3
   457,           ,     -3,     -4,      3
   458,           ,     -2,     -2,     -1
   459,           ,      1,     -5,     -1
   460,           ,     -5,      1,      0
   461,           ,      2,      0,      1
   462,           ,     -1,      1,     -2
   463,           ,     -3,      3,     -4
   464,           ,      2,     -4,     -2
   465,           ,      1,     -6,     -3
   466,           ,      3,     -3,      3
   467,           ,     -5,     -3,      0
   468,           ,      1,      0,      3
   469,           ,      1,      2,      1
   470,           ,      2,     -3,      0
   471,           ,     -2,      2,      4
   472,           ,      1,     -3,     -1
   473,           ,     -3,      2,      3
   474,           ,      3,      1,     -1
   475,           ,      2,     -4,      3
   476,           ,      2,     -1,      4
   477,           ,     -3,      3,      2
   478,           ,     -2,      2,      2
   479,           ,      2,      3,      4
   480,           ,     -1,      3,      2
   481,           ,     -1,      0,      4
   482,           ,     -4,     -1,     -2
   483,           ,     -5,      4,      4
   484,           ,      2,     -3,     -2
   485,           ,      3,      1,      4
   486,           ,      5,      3,      0
   487,           ,      3,      1,      3
   488,           ,     -1,      3,      0
   489,           ,      2,      1,     -2
   490,           ,      3,      3,     -2
   491,           ,      3,      0,      6
   492,           ,     -7,     -1,     -1
   493,           ,     -6,      4,     -3
   494,           ,      2,      1,      0
   495,           ,     -5,     -3,     -1
   496,           ,      1,     -3,     -2
   497,           ,      3,      2,      1
   498,           ,     -2,      2,      1
   499,           ,      3,      3,     -2
   500,           ,      3,      3,      0
   501,           ,      9,     -3,      6
   502,           ,      2,     -2,      4
   503,           ,      2,      3,     -4
   504,           ,      9,     -4,      2
   505,           ,      2,     -2,      4
   506,           ,      2,     -1,      1
   507,           ,      1,     -1,     -2
   508,           ,     -2,      1,     -2
   509,           ,      8,     -2,      0
   510,           ,     -4,     -3,      4
   511,           ,      4,     -1,      5
   512,           ,      1,     -4,      4
   513,           ,     -1,     -3,      0
   514,           ,      1,      0,      1
   515,           ,      2,     -3,      2
   516,           ,     -4,     -5,      5
   517,           ,     -4,      1,     -2
   518,           ,     -1,     -2,      2
   519,           ,      1,      0,      3
   520,           ,      3,     -5,      2
   521,           ,      3,      1,      8
   522,           ,      3,     -3,      2
   523,           ,     -2,      7,      3
   524,           ,      3,     -7,      4
   525,           ,      6,     -5,      6
   526,           ,      4,     -1,      2
   527,           ,     -1,      0,      2
   528,           ,      2,      4,      2
   529,           ,      1,      3,      2
   530,           ,      5,     -1,      3
   531,           ,     -1,      3,      2
   532,           ,     -2,      3,      1
   533,           ,     -1,      3,      2
   534,           ,      2,      1,      2
   535,           ,      3,     -3,      3
   536,           ,     -1,      3,      2
   537,           ,     -1,     -1,      1
   538,           ,      1,      6,      1
   539,           ,      5,      3,      0
   540,           ,     -2,     -2,      0
   541,           ,      1,     -5,      8
   542,           ,     -4,      2,     -1
   543,           ,     -1,      5,     -1
   544,           ,      3,      1,     -6
   545,           ,      1,     -1,      1
   546,           ,      3,     -2,      1
   547,           ,      1,      0,     -2
   548,           ,     -1,      3,     -2
   549,           ,      2,      1,     -3
   550,           ,     -3,      0,      2
   551,           ,     -3,     -3,     -3
   552,           ,     -7,     -1,      1
   553,           ,     -4,      8,     -4
   554,           ,      2,      1,      0
   555,           ,     -1,      0,     -3
   556,           ,      2,      1,      6
   557,           ,     -3,      0,      1
   558,           ,     -1,      2,     -3
   559,           ,     -2,      0,     -1
   560,           ,      1,      2,      0
   561,           ,     -3,      0,     -2
   562,           ,     -2,      3,      3
   563,           ,     -3,      3,      0
   564,           ,     -1,      0,      1
   565,           ,     -7,     -6,      3
   566,           ,     -5,      1,      0
   567,           ,     -7,      1,      1
   568,           ,     -4,      3,      0
   569,           ,      2,     -1,     -2
   570,           ,      4,     -2,      3
   571,           ,     -5,      3,      1
   572,           ,     -7,     -3,     -2
   573,           ,     -8,      6,     -1
   574,           ,      3,      1,      1
   575,           ,      1,     -3,      2
   576,           ,      2,      0,      3
   577,           ,     -4,      0,     -2
   578,           ,     -2,      1,     -2
   579,           ,     -2,     -4,     -3
   580,           ,      3,     -2,      0
   581,           ,     -4,     -5,     -2
   582,           ,      2,      3,     -2
   583,           ,     -2,     -1,     -1
   584,           ,     -1,     -1,      2
   585,           ,     -1,     -2,     -1
   586,           ,     -2,      3,      3
   587,           ,     -5,      3,      0
   588,           ,     -1,      5,      0
   589,           ,     -1,      1,      0
   589,      0.648,      3,     -1,     -1
   590,           ,     -6,      1,      1
   591,           ,      0,      2,     -3
   592,           ,     -4,      3,      2
   593,           ,     -3,      1,     -1
   594,           ,     -2,     -5,      2
   595,           ,     -1,     -1,      7
   596,           ,     -1,     -1,      0
   597,           ,     -4,      0,     -1
   598,           ,     -1,      2,      0
   599,           ,     -1,     -3,      0
   600,           ,      6,     -3,      3
   601,           ,     -3,     -1,     -1
   602,           ,     -4,      7,     -1
   603,           ,      3,     -1,     -3
   604,           ,      2,     -1,      0
   605,           ,     -5,      3,     -2
   606,           ,     -6,      0,      2
   607,           ,     -3,      4,     -4
   608,           ,     -2,      0,      2
   609,           ,     -1,      0,      0
   610,           ,      2,      1,      4
   611,           ,     -5,     -1,      3
   612,           ,     -2,     -1,     -3
   613,           ,      5,      0,     -2
   614,           ,      1,     -4,      3
   615,           ,      2,      5,      5
   616,           ,     -6,      3,      2
   617,           ,      0,      1,      0
   618,           ,      1,     -2,      0
   619,           ,     -3,      2,      0
   620,           ,     -1,      1,      2
   621,           ,      1,     -4,     -1
   622,           ,     -4,      4,      1
   623,           ,      8,      1,      2
   624,           ,      1,     -3,      2
   625,           ,     -1,     -4,      1
   626,           ,     -1,      1,      8
   627,           ,     -3,      2,     -4
   628,           ,      6,     -3,     -2
   629,           ,      2,     -3,      3
   630,           ,     -2,      2,      4
   631,           ,     -3,     -1,      0
   632,           ,     -3,      1,      2
   633,           ,     -1,     -2,     -1
   634,           ,      5,     -1,     -1
   635,           ,      3,      1,      0
   636,           ,      2,     -2,     -3
   637,           ,      2,      1,      0
   638,           ,     -2,     -2,      3
   639,           ,     -4,      0,     -1
   640,           ,      4,      0,      5
   641,           ,     -3,     -1,      1
   642,           ,     -3,      2,     -2
   643,           ,      1,      1,     -1
   644,           ,      3,     -2,      1
   645,           ,     -2,      3,      4
   646,           ,      3,     -1,      4
   647,           ,     -2,      1,      0
   648,           ,      4,     -3,     -2
   649,           ,      4,      0,      3
   650,           ,      5,      0,     -3
   651,           ,     -8,      5,     -3
   652,           ,     -5,      0,      1
   653,           ,      2,     -3,      1
   654,           ,     -1,     -5,      7
   655,           ,      1,      1,      5
   656,           ,     -3,      0,      0
   657,           ,      2,      2,      6
   658,           ,      0,     -3,     -2
   659,           ,      5,     -1,      1
   660,           ,      4,     -3,      1
   661,           ,     -6,     -4,     -3
   662,           ,     -4,     -1,      2
   663,           ,      1,      1,     -1
   664,           ,      3,     -4,      5
   665,           ,      1,     -3,     -1
   666,           ,     -5,      1,     -2
   667,           ,     -3,      2,     -3
   668,           ,     -3,     -3,      3
   669,           ,      5,     -4,      1
   670,           ,      4,     -1,      4
   671,           ,      2,      1,      6
   672,           ,     -2,      0,      4
   673,           ,      3,      4,      4
   674,           ,     -5,      2,     -1
   675,           ,     -1,      1,      3
   676,           ,     -4,      3,      2
   677,           ,      3,      6,      1
   678,           ,     -2,      3,     -3
   679,           ,     -1,      2,      0
   680,           ,      8,     -5,      5
   681,           ,     -4,      2,     -2
   682,           ,      1,      7,      0
   683,           ,     -2,      5,     -2
   684,           ,      3,     -1,     -1
   685,           ,      7,     -1,      2
   686,           ,     -2,      3,      1
   687,           ,     -2,      3,      0
   688,           ,      7,     -1,      0
   689,           ,      3,      0,      2
   690,           ,      4,      1,     -2
   691,           ,     -2,      1,      0
   692,           ,     -3,      2,      1
   693,           ,      6,      3,     -4
   694,           ,      3,      1,     -2
   695,           ,     -3,     -2,      1
   696,           ,     -5,     -1,     -3
   697,           ,     -5,      1,     -2
   698,           ,     -3,      1,     -4
   699,           ,      0,     -8,      2
   700,           ,      2,      0,     -1
   701,           ,     -3,     -2,     -2
   702,           ,      0,     -2,      1
   703,           ,      6,     -1,      2
   704,           ,      2,     -4,      3
   705,           ,     -2,      1,      2
   706,           ,     -6,      1,     -1
   707,           ,     -4,      3,     -2
   708,           ,      4,     -4,     -2
   709,           ,     -2,     -4,      4
   710,           ,     -2,     -3,      2
   711,           ,     -5,      2,      1
   712,           ,      1,      1,     -5
   713,           ,     -1,      1,      1
   714,           ,     -1,     -3,      1
   715,           ,      3,      0,      1
   716,           ,     -3,      1,      3
   717,           ,     -4,      3,     -3
   718,           ,     -2,     -2,     -1
   719,           ,      4,     -3,     -2
   720,           ,      4,     -1,     -1
   721,           ,     -6,      1,      3
   722,           ,     -2,     -1,      3
   723,           ,      2,      3,     -3
   724,           ,     -2,     -2,     -2
   725,           ,      1,     -3,     -2
   726,           ,     -3,     -1,     -3
   727,           ,      1,      0,      0
   728,           ,      3,      2,     -3
   729,           ,     -1,      2,      0
   730,           ,      3,      3,      1
   731,           ,     -3,      2,      1
   732,           ,     -2,      5,     -1
   733,           ,     -1,      2,     -2
   734,           ,      6,     -3,      7
   735,           ,     -1,     -3,      5
   736,           ,      1,     -2,      1
   736,      0.696,     -2,      4,      2
   737,           ,      3,      1,     -4
   738,           ,      1,     -2,     -4
   739,           ,     -8,      1,     -1
   740,           ,     -2,      1,     -3
   741,           ,     -3,      2,     -6
   742,           ,      0,      0,     -4
   743,           ,      5,     -1,     -2
   744,           ,      1,     -1,      1
   745,           ,     -3,     -5,     -3
   746,           ,      1,      4,     -1
   747,           ,     -4,      1,      0
   748,           ,     -4,     -4,     -4
   749,           ,      5,     -3,     -1
   750,           ,     -3,      2,      0
   751,           ,     -4,      2,     -1
   752,           ,      3,      2,      0
   753,           ,      1,     -2,     -2
   754,           ,     -2,      2,     -2
   755,           ,     -3,      3,     -1
   756,           ,     -2,      1,     -3
   757,           ,     -4,     -2,      4
   758,           ,     -1,     -2,     -2
   759,           ,     -1,     -2,      3
   760,           ,     -1,      0,      2
   761,           ,     -5,      3,      2
   762,           ,      2,      3,     -1
   763,           ,     -1,     -1,      0
   764,           ,      2,      1,      3
   765,           ,      4,      0,     -1
   766,           ,     -1,      3,     -1
   767,           ,      1,     -1,     -1
   768,           ,     -1,      0,      1
   769,           ,     -2,     -4,      2
   770,           ,     -3,     -1,      0
   771,           ,     -1,     -1,     -3
   772,           ,      4,     -1,     -1
   773,           ,      4,     -2,      1
   774,           ,      4,      2,      2
   775,           ,     -2,     -1,      0
   776,           ,     -3,      3,     -1
   777,           ,      2,      1,      3
   778,           ,      1,      0,      0
   779,           ,      2,     -3,      2
   780,           ,     -3,      1,     -3
   781,           ,     -5,      5,     -1
   782,           ,      2,     -2,     -2
   783,           ,      1,     -2,      2
   784,           ,      7,     -1,      4
   785,           ,      1,     -5,      0
   786,           ,     -2,      6,      0
   787,           ,      6,      1,     -3
   788,           ,      4,     -2,     -3
   789,           ,      6,     -3,      3
   790,           ,     -1,      2,     -2
   791,           ,      1,     -1,     -1
   792,           ,     -3,      1,      1
   793,           ,      1,     -4,      4
   794,           ,      1,     -1,      0
   795,           ,      2,      2,     -1
   796,           ,     -5,      7,     -2
   797,           ,     -1,      1,      2
   798,           ,      7,      1,      6
   799,           ,      5,     -5,      4
   800,           ,      1,      0,      0
   801,           ,     -2,      6,     -3
   802,           ,      2,      3,      3
   803,           ,      3,     -1,     -1
   804,           ,      6,     -3,      3
   805,           ,     -2,      1,     -3
   806,           ,     -1,      3,     -2
   807,           ,     -2,      0,      0
   808,           ,      5,      1,     -4
   809,           ,      1,      1,     -3
   810,           ,      1,     -1,     -1
   811,           ,     -1,      0,     -3
   812,           ,      1,      1,      2
   813,           ,      1,      0,      0
   814,           ,      4,     -1,      5
   815,           ,     -2,     -3,      1
   816,           ,     -4,      3,     -3
   817,           ,      5,     -4,     -2
   818,           ,      2,     -5,     -1
   819,           ,      3,     -2,      3
   820,           ,      5,      5,     -1
   821,           ,     -2,      0,     -2
   822,           ,     -1,      2,      3
   823,           ,     -1,      3,      1
   824,           ,      3,      3,      0
   825,           ,      3,      1,      1
   826,           ,      3,      1,      5
   827,           ,     -2,      3,     -2
   828,           ,     -1,      3,     -5
   829,           ,      5,      0,      0
   830,           ,     -4,      1,     -3
   831,           ,     -3,      7,      0
   832,           ,     -3,      3,     -1
   833,           ,     -1,     -2,     -3
   834,           ,     -1,      2,      1
   835,           ,     -4,     -1,     -2
   836,           ,     -3,      3,      2
   837,           ,      2,      3,     -2
   838,           ,     -3,      0,      6
   839,           ,     -1,     -1,     -1
   840,           ,     -3,      0,      1
   841,           ,     -3,      5,     -3
   842,           ,     -2,     -1,     -1
   843,           ,      3,     -3,      0
   844,           ,     -1,     -3,      3
