server time    : 2020-11-05 17:07:24(1604563644)
delay time     : 2.551
accelometer ODR: 3200 Hz
 Row #, Time-Stamp, X-AXIS, Y-AXIS, Z-AXIS
   116,           ,     -1,      1,     -2
   117,           ,      5,      0,      0
   118,           ,     -2,     -3,     -1
   119,           ,      1,     -3,      1
   120,           ,     -3,     -2,      0
   121,           ,     -1,      5,     -2
   122,           ,     -1,     -1,      0
   123,           ,     -1,     -3,     -1
   124,           ,     -1,     -3,      2
   125,           ,     -3,     -1,      3
   126,           ,     -4,      2,     -2
   127,           ,      3,     -3,     -3
   128,           ,      3,     -5,     -5
   129,           ,      5,      1,      1
   130,           ,      1,      4,     -3
   131,           ,      3,      0,     -3
   132,           ,     -3,      0,     -4
   133,           ,      1,     -4,     -3
   134,           ,      1,     -5,      0
   135,           ,      0,      2,      0
   136,           ,     -3,      0,     -2
   137,           ,      0,     -3,     -3
   138,           ,      1,     -2,      1
   139,           ,      1,      0,      3
   140,           ,     -4,      0,      2
   141,           ,     -5,      1,      3
   142,           ,     -1,      2,     -3
   143,           ,     -4,      1,      1
   144,           ,     -2,     -3,      1
   145,           ,     -5,     -3,      3
   146,           ,     -6,      3,      1
   147,           ,      6,     -1,     -1
   148,           ,     -1,     -1,     -1
   148,      0.505,      0,     -3,      0
   149,           ,     -2,      2,      4
   150,           ,     -5,      1,     -6
   151,           ,     -2,      2,     -3
   152,           ,      0,     -7,      0
   153,           ,      2,     -3,      3
   154,           ,     -4,      2,      2
   155,           ,      1,      1,     -1
   156,           ,      0,     -4,     -3
   157,           ,      3,      0,     -1
   158,           ,     -2,     -3,      1
   159,           ,     -1,     -4,      3
   160,           ,      0,     -4,      0
   161,           ,      6,     -1,     -3
   162,           ,     -2,      1,     -5
   163,           ,      4,      3,      6
   164,           ,      0,     -1,     -1
   165,           ,     -1,     -1,     -2
   166,           ,      1,     -5,      1
   167,           ,      1,      3,     -2
   168,           ,     -2,      1,     -6
   169,           ,     -2,      1,      0
   170,           ,     -5,      5,      1
   171,           ,     -2,     -1,      2
   172,           ,     -1,     -3,      1
   173,           ,      4,     -4,      0
   174,           ,     -1,      0,      0
   175,           ,     -1,      1,     -3
   176,           ,      3,     -4,      2
   177,           ,      5,      1,      1
   178,           ,      3,     -4,      3
   179,           ,      4,     -3,      3
   180,           ,      0,     -2,      4
   181,           ,      3,      1,      7
   182,           ,     10,     -2,      5
   183,           ,      1,     -1,      2
   184,           ,     -3,      0,      4
   185,           ,     -1,      3,      1
   186,           ,      4,      0,      1
   187,           ,      7,      1,      3
   188,           ,      0,      1,      0
   189,           ,     -1,     -4,      3
   190,           ,      4,      4,      0
   191,           ,      6,      2,     -3
   192,           ,      1,      0,      4
   193,           ,      1,     -3,      4
   194,           ,      3,      4,     -2
   195,           ,      0,      0,      0
   196,           ,      4,      0,     -1
   197,           ,     -3,     -1,     -1
   198,           ,      8,      1,      6
   199,           ,      3,     -2,      2
   200,           ,     -1,      2,      1
   201,           ,      4,      3,     -2
   202,           ,      1,      0,      1
   203,           ,     -3,     -1,      1
   204,           ,     -1,      1,      0
   205,           ,     -4,      4,      4
   206,           ,      5,      4,     -4
   207,           ,      4,     -1,      0
   208,           ,     -2,     -7,      5
   209,           ,      3,     -5,      0
   210,           ,      1,      2,      1
   211,           ,      6,      0,      3
   212,           ,      2,     -1,      1
   213,           ,      4,     -4,      2
   214,           ,      0,      0,      2
   215,           ,      0,      3,      1
   216,           ,      6,      1,      3
   217,           ,      1,     -4,      2
   218,           ,      5,      2,      4
   219,           ,     -1,      3,      0
   220,           ,      1,      2,      4
   221,           ,      1,      4,     -1
   222,           ,      6,      0,      5
   223,           ,      3,      4,      6
   224,           ,     -2,     -2,      3
   225,           ,     -2,      4,      4
   226,           ,     -1,     -2,      2
   227,           ,      5,     -3,      0
   228,           ,      6,     -4,      3
   229,           ,     -3,      6,      1
   230,           ,      0,      6,      2
   231,           ,      5,      2,      6
   232,           ,      3,     -3,      0
   233,           ,      4,      2,      2
   234,           ,     -2,      3,      1
   235,           ,      0,      2,      0
   236,           ,      5,      0,     -6
   237,           ,      4,      1,      0
   238,           ,      1,     -1,      2
   239,           ,     -4,     -4,      0
   240,           ,     -2,      3,      1
   241,           ,      3,     -3,      0
   242,           ,     -2,      1,      0
   243,           ,      1,      1,      1
   244,           ,     -1,      1,      0
   245,           ,     -1,      8,     -4
   246,           ,      0,      0,     -5
   247,           ,      1,     -2,     -1
   248,           ,      0,     -1,      3
   249,           ,      0,     -1,     -2
   250,           ,      0,      2,      1
   251,           ,      6,     -1,     -4
   252,           ,      6,      0,     -4
   253,           ,      0,     -1,     -3
   254,           ,     -3,     -2,     -2
   255,           ,     -4,     -1,      2
   256,           ,      0,     -1,     -3
   257,           ,      1,     -7,      0
   258,           ,      0,     -4,      0
   259,           ,     -3,      3,      0
   260,           ,     -1,      4,     -4
   261,           ,      1,      0,     -4
   262,           ,      4,     -1,      4
   263,           ,     -1,      0,     -2
   264,           ,      0,      3,      2
   265,           ,     -2,      5,     -4
   266,           ,      0,      0,      0
   267,           ,      1,     -6,     -2
   268,           ,     -7,      0,      3
   269,           ,     -4,      3,     -1
   270,           ,      0,      2,     -3
   271,           ,      5,     -4,      0
   272,           ,      3,      0,      1
   273,           ,      5,      1,      5
   274,           ,     -1,      1,     -3
   275,           ,      1,      0,      0
   276,           ,      6,     -2,      0
   277,           ,      1,      0,     -1
   278,           ,      4,     -2,      3
   279,           ,     -3,      1,      2
   280,           ,     -4,      6,      0
   281,           ,      3,     -2,     -4
   282,           ,      0,     -1,     -2
   283,           ,      1,      2,      3
   284,           ,     -2,     -2,      1
   285,           ,      0,      4,      0
   286,           ,      1,      1,      1
   287,           ,      1,      1,      0
   288,           ,      4,      1,      0
   289,           ,     -4,      1,     -1
   290,           ,     -1,      6,     -2
   291,           ,      0,      1,     -3
   292,           ,     -1,     -5,      5
   293,           ,      3,      0,      1
   294,           ,     -2,      1,     -2
   295,           ,     -4,      4,     -4
   295,      0.553,     -4,      0,     -4
   296,           ,      0,      0,     -2
   297,           ,     -2,     -4,      1
   298,           ,     -6,    -10,     -5
   299,           ,      2,     -5,     -5
   300,           ,      2,     -3,     -2
   301,           ,      2,     -3,      4
   302,           ,      6,      3,      9
   303,           ,      1,     -2,     -1
   304,           ,     -1,     -1,      1
   305,           ,     -1,      5,     -4
   306,           ,      0,     -2,      2
   307,           ,      1,      2,      1
   308,           ,      5,     -1,     -1
   309,           ,     -1,     -2,     -1
   310,           ,      0,      1,     -7
   311,           ,      4,     -7,     -1
   312,           ,      1,     -5,      3
   313,           ,      2,     -5,      2
   314,           ,      1,      4,     -2
   315,           ,     -3,     -7,      2
   316,           ,      1,     -2,      2
   317,           ,      1,      2,      2
   318,           ,      1,     -1,      2
   319,           ,     -1,      0,      3
   320,           ,      4,      4,      2
   321,           ,      6,     -3,      3
   322,           ,      3,     -5,      5
   323,           ,      0,     -1,      2
   324,           ,     -1,      2,      3
   325,           ,      7,      4,      3
   326,           ,      4,      1,      2
   327,           ,      8,      3,      8
   328,           ,      5,      3,      4
   329,           ,      6,     -1,      3
   330,           ,      4,      2,     -2
   331,           ,      2,      3,     -1
   332,           ,     -1,      6,      1
   333,           ,      0,     -2,      2
   334,           ,      0,      3,      6
   335,           ,      6,      3,      5
   336,           ,      3,      2,      3
   337,           ,      4,      1,      5
   338,           ,      0,      1,      0
   339,           ,     -3,      5,      2
   340,           ,      5,      1,      3
   341,           ,      4,     -3,      1
   342,           ,      2,      4,      3
   343,           ,     -4,      0,      0
   344,           ,      2,      1,      6
   345,           ,      3,     -2,     -3
   346,           ,     -1,      1,      1
   347,           ,      2,      2,      2
   348,           ,      0,      0,      1
   349,           ,     -2,      4,      6
   350,           ,     -2,     -4,      3
   351,           ,      4,      6,      0
   352,           ,      0,      2,      4
   353,           ,      0,      0,      2
   354,           ,     -5,     10,      6
   355,           ,      6,     -3,     -5
   356,           ,      2,      0,     -4
   357,           ,      4,     -1,      5
   358,           ,     -6,      1,      1
   359,           ,     -2,      2,      2
   360,           ,     -1,      1,     -4
   361,           ,     -4,      1,     -3
   362,           ,     -5,     -1,      3
   363,           ,      3,     -4,      2
   364,           ,     -5,      0,      0
   365,           ,     -1,     -4,     -3
   366,           ,      1,     -1,      4
   367,           ,      6,     -4,      4
   368,           ,     -2,     -4,      4
   369,           ,      5,     -2,      6
   370,           ,      6,     -2,      2
   371,           ,      4,     -3,      2
   372,           ,      0,      3,      4
   373,           ,      0,      6,      4
   374,           ,      4,      5,      6
   375,           ,      3,      0,      6
   376,           ,      2,     -3,     -1
   377,           ,      4,     -2,      3
   378,           ,     -2,      4,      2
   379,           ,      0,      2,      0
   380,           ,      0,      2,      4
   381,           ,      4,     -2,      4
   382,           ,      2,      1,      4
   383,           ,     -6,      0,     -2
   384,           ,     -3,      3,      0
   385,           ,      5,      5,     -1
   386,           ,      3,     -4,      1
   387,           ,      3,      5,      2
   388,           ,     -2,     -1,      4
   389,           ,      0,      1,      4
   390,           ,      0,     -1,     -4
   391,           ,      2,      2,     -1
   392,           ,      6,     -1,      2
   393,           ,      0,      0,      2
   394,           ,     -1,      9,      1
   395,           ,      0,      4,      0
   396,           ,      6,     -1,      4
   397,           ,      0,     -3,      6
   398,           ,      3,     -2,     -1
   399,           ,     -1,      5,      0
   400,           ,     -1,      4,     -2
   401,           ,      3,     -1,      2
   402,           ,      4,     -6,      3
   403,           ,      0,     -3,      0
   404,           ,     -3,      0,     -5
   405,           ,      3,      0,     -3
   406,           ,      0,     -1,      4
   407,           ,      4,      1,     -2
   408,           ,     -3,      1,     -1
   409,           ,     -5,      9,      0
   410,           ,     -2,     -1,     -1
   411,           ,      4,     -4,     -1
   412,           ,      4,     -2,      0
   413,           ,     -6,      4,     -2
   414,           ,     -1,     -1,     -2
   415,           ,      0,      4,      1
   416,           ,     -1,     -4,      2
   417,           ,     -2,      1,      1
   418,           ,      0,     -3,     -2
   419,           ,     -4,      4,     -1
   420,           ,      0,      2,     -2
   421,           ,      5,      0,     -2
   422,           ,      0,      1,      0
   423,           ,      0,      1,      0
   424,           ,     -1,      4,     -1
   425,           ,      4,      1,     -3
   426,           ,      0,     -2,     -3
   427,           ,      0,      1,      5
   428,           ,     -2,      3,     -4
   429,           ,     -2,      2,     -4
   430,           ,      0,      2,      0
   431,           ,     -3,      0,     -2
   432,           ,      0,      0,     -2
   433,           ,     -3,     -2,      2
   434,           ,     -3,      3,     -2
   435,           ,      2,      1,     -2
   436,           ,      0,      0,     -2
   437,           ,      0,      3,     -3
   438,           ,     -6,      2,      1
   439,           ,      0,      0,      1
   440,           ,     -2,      2,     -2
   441,           ,     -2,      0,      2
   442,           ,      0,     -1,      0
   442,      0.600,     -5,      1,      2
   443,           ,     -5,      2,     -2
   444,           ,      2,     -4,     -3
   445,           ,      1,      1,      0
   446,           ,      5,     -2,      2
   447,           ,      2,      2,      2
   448,           ,     -3,      2,      4
   449,           ,      0,      2,     -7
   450,           ,      0,      0,     -2
   451,           ,     -1,      1,     -2
   452,           ,     -7,     -3,      0
   453,           ,     -2,      5,     -4
   454,           ,      0,      3,     -2
   455,           ,     -1,     -4,      1
   456,           ,      3,     -4,     -2
   457,           ,     -5,     -1,     -1
   458,           ,     -4,      4,     -2
   459,           ,      5,      1,     -4
   460,           ,      1,     -1,     -2
   461,           ,      4,     -1,      0
   462,           ,     -6,     -1,     -6
   463,           ,     -4,      3,     -1
   464,           ,     -2,      1,     -3
   465,           ,      4,     -5,     -1
   466,           ,     -1,     -4,     -1
   467,           ,     -4,      1,      0
   468,           ,     -6,      6,     -4
   469,           ,      3,     -4,      0
   470,           ,      6,     -4,      2
   471,           ,     -1,     -2,      1
   472,           ,      6,     -2,     -1
   473,           ,     -2,      0,      4
   474,           ,      2,      2,     -1
   475,           ,      3,     -2,      1
   476,           ,      5,      1,      3
   477,           ,     -4,      4,     -2
   478,           ,      0,      1,     -4
   479,           ,      3,     -2,      2
   480,           ,      0,     -1,      0
   481,           ,      4,      0,      5
   482,           ,      0,     -2,      4
   483,           ,      0,     -1,      4
   484,           ,      4,      0,      6
   485,           ,      0,      0,      0
   486,           ,      0,     -1,      4
   487,           ,     -3,      1,      0
   488,           ,      0,      2,      4
   489,           ,      3,     -6,      0
   490,           ,      2,     -1,      2
   491,           ,      3,      3,      2
   492,           ,     -6,      3,      4
   493,           ,     -2,      4,     -3
   494,           ,      3,     -2,      0
   495,           ,      2,     -1,      0
   496,           ,     -1,      1,      3
   497,           ,     -2,      0,      2
   498,           ,      4,     -1,      1
   499,           ,     -1,      2,      0
   500,           ,      2,     -1,      2
   501,           ,     -2,      0,      4
   502,           ,      2,      2,      3
   503,           ,      0,      4,      0
   504,           ,      6,      3,      5
   505,           ,      2,     -2,     -1
   506,           ,      4,     -2,      2
   507,           ,      2,     -2,      3
   508,           ,     -2,      4,     -2
   509,           ,     -1,      2,      5
   510,           ,     -1,     -3,      3
   511,           ,      3,     -1,      2
   512,           ,     -4,     -1,      2
   513,           ,     -1,      5,     -4
   514,           ,     -5,      1,      2
   515,           ,      3,     -4,      3
   516,           ,     -2,      1,      2
   517,           ,     -2,      0,     -4
   518,           ,     -2,      5,     -1
   519,           ,      6,      1,      4
   520,           ,      7,     -2,      8
   521,           ,      0,      0,      8
   522,           ,      5,     -2,      6
   523,           ,      0,      5,      3
   524,           ,      6,      4,      0
   525,           ,      8,     -3,      4
   526,           ,      0,     -2,      6
   527,           ,     -2,      6,      0
   528,           ,      0,      3,      7
   529,           ,      0,      2,     -4
   530,           ,      0,      5,      0
   531,           ,      0,      3,      0
   532,           ,      0,      0,      3
   533,           ,     -2,     -1,      2
   534,           ,      5,      1,      0
   535,           ,     -2,      2,      0
   536,           ,      3,     -2,      2
   537,           ,     -1,      0,      4
   538,           ,     -4,      3,     -1
   539,           ,      0,      6,      3
   540,           ,      3,     -4,     -2
   541,           ,      4,     -1,      0
   542,           ,     -5,      0,      2
   543,           ,     -1,      4,     -2
   544,           ,     -2,      2,     -5
   545,           ,     -2,      0,     -1
   546,           ,      4,      2,      4
   547,           ,     -3,     -2,     -1
   548,           ,     -2,      2,      2
   549,           ,      2,      0,     -2
   550,           ,     -3,      3,      2
   551,           ,      3,      3,      3
   552,           ,     -7,      0,      2
   553,           ,     -8,      3,      1
   554,           ,     -4,      0,     -4
   555,           ,      4,     -3,      0
   556,           ,     -3,      0,      2
   557,           ,     -2,      2,     -1
   558,           ,     -2,     -1,      1
   559,           ,      3,      0,      1
   560,           ,      0,     -3,      0
   561,           ,     -2,     -3,      2
   562,           ,     -2,      3,      1
   563,           ,     -2,      3,     -1
   564,           ,      2,      0,     -2
   565,           ,     -4,      2,      2
   566,           ,     -3,      4,     -2
   567,           ,     -3,      2,     -2
   568,           ,     -3,      2,     -3
   569,           ,      5,     -1,      1
   570,           ,      2,      1,      2
   571,           ,      0,     -4,      2
   572,           ,     -4,      3,     -1
   573,           ,     -4,      6,     -3
   574,           ,      2,      1,     -4
   575,           ,      7,      0,     -5
   576,           ,      1,     -4,      2
   577,           ,     -5,     -5,      1
   578,           ,     -5,      1,     -1
   579,           ,     -2,      0,     -4
   580,           ,     -1,     -1,      3
   581,           ,      2,     -2,      3
   582,           ,     -2,     -3,     -1
   583,           ,      4,      0,      2
   584,           ,      3,     -1,     -2
   585,           ,      0,     -2,      0
   586,           ,     -6,      2,      0
   587,           ,      0,     -2,      0
   588,           ,      3,      2,     -4
   589,           ,      2,      5,      0
   589,      0.648,      3,     -4,      0
   590,           ,     -2,      0,      5
   591,           ,     -3,      3,     -9
   592,           ,     -3,      4,      2
   593,           ,      3,      3,     -3
   594,           ,      3,     -6,      1
   595,           ,     -2,     -1,      0
   596,           ,      0,     -2,      0
   597,           ,     -1,      2,     -1
   598,           ,      4,     -1,      0
   599,           ,     -1,      0,      1
   600,           ,      0,     -4,      1
   601,           ,      0,     -3,      1
   602,           ,     -1,      2,     -2
   603,           ,      6,      3,     -5
   604,           ,     -2,     -3,      0
   605,           ,      2,      2,     -2
   606,           ,     -4,     -2,      0
   607,           ,     -7,      4,     -3
   608,           ,      1,      0,      4
   609,           ,      2,     -1,      2
   610,           ,     -1,     -2,      4
   611,           ,     -1,      0,      2
   612,           ,     -6,      5,      1
   613,           ,      6,      1,     -2
   614,           ,     -2,      1,      0
   615,           ,     -2,     -4,      1
   616,           ,     -5,     -3,      1
   617,           ,      3,      2,      0
   618,           ,      2,     -3,     -1
   619,           ,      4,      1,      5
   620,           ,      3,      0,      2
   621,           ,     -1,      0,     -1
   622,           ,     -3,      8,      0
   623,           ,     -2,      3,     -2
   624,           ,      4,     -4,      6
   625,           ,      5,     -1,      3
   626,           ,     -1,      1,      2
   627,           ,     -2,      5,     -2
   628,           ,      0,     -1,      2
   629,           ,      4,     -6,      4
   630,           ,      4,      0,      5
   631,           ,     -1,      2,      0
   632,           ,      1,      2,     -2
   633,           ,      3,     -2,      3
   634,           ,      2,      2,     -1
   635,           ,      5,      2,     -1
   636,           ,      4,      0,     -1
   637,           ,     -2,      0,     -1
   638,           ,      6,      1,     -2
   639,           ,      2,     -1,      1
   640,           ,      4,      2,      2
   641,           ,     -4,     -2,      0
   642,           ,     -3,      0,      4
   643,           ,      5,      0,     -2
   644,           ,      6,      1,     -2
   645,           ,     -1,      2,      2
   646,           ,      0,      3,      1
   647,           ,     -2,      7,      0
   648,           ,     -1,      6,     -1
   649,           ,      0,     -2,      1
   650,           ,      3,      2,      4
   651,           ,      0,      1,     -4
   652,           ,     -4,      3,      4
   653,           ,      5,     -2,      2
   654,           ,      8,      2,      4
   655,           ,     -1,      1,      4
   656,           ,     -3,      0,      1
   657,           ,      3,      2,     -1
   658,           ,     -2,     -2,      2
   659,           ,      2,     -2,      0
   660,           ,     -2,     -2,      1
   661,           ,     -2,      2,      2
   662,           ,      1,      1,      3
   663,           ,      0,      2,     -1
   664,           ,      2,     -1,      5
   665,           ,      4,     -3,      4
   666,           ,     -1,      1,     -2
   667,           ,     -3,      4,      1
   668,           ,      2,     -4,     -2
   669,           ,      6,     -5,      2
   670,           ,      8,      0,      2
   671,           ,      0,      5,      6
   672,           ,      0,      2,      4
   673,           ,      6,      0,      0
   674,           ,      3,      0,      2
   675,           ,      7,     -2,      5
   676,           ,      0,      5,      2
   677,           ,     -3,      3,      2
   678,           ,      6,      2,      4
   679,           ,      5,     -3,      5
   680,           ,     -1,      4,      4
   681,           ,     -4,      2,      1
   682,           ,      0,      5,      2
   683,           ,      3,      0,      0
   684,           ,      6,      1,     -4
   685,           ,      1,     -1,     -2
   686,           ,      2,     -2,     -1
   687,           ,     -2,      4,      0
   688,           ,     -1,      0,      3
   689,           ,      7,      0,      3
   690,           ,      3,     -3,     -1
   691,           ,     -2,      4,      2
   692,           ,     -2,      0,      2
   693,           ,      3,      4,      2
   694,           ,      3,     -2,      2
   695,           ,      6,      2,      4
   696,           ,     -2,     -2,      1
   697,           ,      3,      1,     -2
   698,           ,      6,      5,      4
   699,           ,      0,      0,     -2
   700,           ,      0,     -2,      0
   701,           ,     -4,      0,      0
   702,           ,     -3,      4,     -1
   703,           ,     -4,      1,      0
   704,           ,      6,      0,     -3
   705,           ,      4,     -3,      3
   706,           ,      0,     -2,     -4
   707,           ,     -2,      4,     -3
   708,           ,      3,     -2,      0
   709,           ,      3,      0,      1
   710,           ,      0,     -1,     -2
   711,           ,     -1,      1,     -1
   712,           ,     -5,      6,     -2
   713,           ,      0,      2,     -3
   714,           ,      4,     -5,      2
   715,           ,      0,      6,      9
   716,           ,      0,     -7,      1
   717,           ,      0,      5,      4
   718,           ,      3,     -1,     -1
   719,           ,      0,      5,     -1
   720,           ,      3,     -3,      5
   721,           ,      0,     -3,     -1
   722,           ,     -4,      4,     -2
   723,           ,      4,     -3,     -2
   724,           ,     -2,      1,     -1
   725,           ,      0,      4,      1
   726,           ,     -6,      2,      1
   727,           ,      0,      0,     -1
   728,           ,      0,      1,     -3
   729,           ,      0,      0,      1
   730,           ,      7,     -4,     -3
   731,           ,     -6,      3,     -4
   732,           ,     -6,      5,     -4
   733,           ,      0,      0,      0
   734,           ,      0,      3,      0
   735,           ,      0,      5,     -2
   736,           ,      0,     -4,     -1
   736,      0.697,     -8,      2,     -2
   737,           ,      2,     -1,     -6
   738,           ,     -6,     -5,     -4
   739,           ,      1,     -2,      2
   740,           ,      3,      0,     -1
   741,           ,     -5,      3,      3
   742,           ,      2,     -6,      0
   743,           ,      8,      2,     -3
   744,           ,      2,     -4,      4
   745,           ,     -4,      5,      1
   746,           ,     -5,      2,     -3
   747,           ,      2,      3,     -7
   748,           ,     -4,      0,      1
   749,           ,      2,      0,     -1
   750,           ,    -10,     -1,      2
   751,           ,     -4,      0,      1
   752,           ,      3,      1,     -3
   753,           ,     -2,     -7,     -1
   754,           ,      6,     -5,      3
   755,           ,     -2,      2,     -2
   756,           ,      1,      0,      0
   757,           ,      0,      2,     -1
   758,           ,     -2,     -6,      2
   759,           ,     -4,     -2,      0
   760,           ,     -2,      3,     -3
   761,           ,     -2,      0,      4
   762,           ,     -3,      0,      0
   763,           ,      2,      3,      3
   764,           ,      7,     -2,      5
   765,           ,      0,     -3,      2
   766,           ,     -4,      3,      2
   767,           ,      3,      1,     -4
   768,           ,      5,     -2,     -2
   769,           ,     -3,      7,      3
   770,           ,     -1,      1,      4
   771,           ,     -4,      3,      3
   772,           ,     -1,     -2,      0
   773,           ,      2,     -4,      2
   774,           ,      6,     -1,      5
   775,           ,      4,     -7,      1
   776,           ,     -1,      0,      1
   777,           ,      1,      3,     -2
   778,           ,      8,      0,      2
   779,           ,      5,      1,      7
   780,           ,      0,      4,     -1
   781,           ,      2,      2,      1
   782,           ,      0,      0,     -2
   783,           ,     -2,      0,      1
   784,           ,      1,      5,     -1
   785,           ,      1,      1,     -3
   786,           ,     -3,      5,     -4
   787,           ,      6,      2,      0
   788,           ,      2,      0,      7
   789,           ,      0,     -1,      3
   790,           ,      2,     -5,     -3
   791,           ,     -2,      2,      3
   792,           ,     -2,      2,     -4
   793,           ,      6,      0,      7
   794,           ,      5,     -2,      3
   795,           ,     -3,      6,      0
   796,           ,     -5,      3,      0
   797,           ,      6,      2,      0
   798,           ,      5,     -4,      5
   799,           ,      6,      0,      7
   800,           ,     -1,      1,      2
   801,           ,     -2,      2,     -1
   802,           ,      4,     -1,     -2
   803,           ,      4,     -2,     -1
   804,           ,      3,     -2,      2
   805,           ,      5,     -3,      4
   806,           ,      0,      5,     -2
   807,           ,     -1,      2,      5
   808,           ,      4,     -1,     -3
   809,           ,      5,      0,      1
   810,           ,     -1,      0,     -1
   811,           ,     -2,      1,     -2
   812,           ,      1,     -5,      2
   813,           ,     -2,     -4,     -2
   814,           ,      3,      0,      3
   815,           ,     -2,      0,      1
   816,           ,     -3,      7,      3
   817,           ,      5,     -6,      1
   818,           ,      5,     -2,     -4
   819,           ,      0,      1,      3
   820,           ,     -3,      0,      0
   821,           ,      0,      1,      3
   822,           ,      4,      0,      1
   823,           ,      0,      1,      0
   824,           ,      0,      6,      0
   825,           ,      0,      4,      5
   826,           ,     -2,     11,      1
   827,           ,      0,      5,     -3
   828,           ,      0,      2,      3
   829,           ,     -1,      1,      3
   830,           ,     -2,      6,      3
   831,           ,      3,      3,      0
   832,           ,      7,      5,      0
   833,           ,     -1,     -1,      4
   834,           ,      4,      1,     -2
   835,           ,      0,      3,      0
   836,           ,     -1,      5,     -4
   837,           ,      0,     -1,      3
   838,           ,      3,     -1,     -3
   839,           ,     -2,      1,     -1
   840,           ,      0,     -2,      1
   841,           ,      4,      3,      1
   842,           ,     -5,      1,      0
   843,           ,      0,     -1,      0
   844,           ,      0,      0,     -2
   845,           ,     -4,     -4,     -1
   846,           ,     -4,      4,     -4
   847,           ,      0,      0,      3
   848,           ,      5,     -1,      2
   849,           ,      0,     -2,      0
   850,           ,     -5,      4,     -2
   851,           ,     -3,      2,     -7
