server time    : 2020-10-28 16:05:35(1603868735)
delay time     : 1.904
accelometer ODR: 3200 Hz
 Row #, Time-Stamp, X-AXIS, Y-AXIS, Z-AXIS
  2039,           ,     -6,     -5,      1
  2040,           ,     -3,     -3,      1
  2041,           ,     -2,     -1,      8
  2042,           ,     -7,     -2,      9
  2043,           ,     -2,      0,      6
  2044,           ,      5,      3,      6
  2045,           ,      5,      4,      9
  2046,           ,     10,      2,     10
  2047,           ,      5,      4,      9
  2048,           ,      5,      7,      8
  2049,           ,      7,      6,      1
  2050,           ,     10,      4,     -3
  2051,           ,      8,      6,      3
  2052,           ,      4,      9,     -5
  2053,           ,      3,      9,     -6
  2054,           ,      2,      5,     -8
  2055,           ,      7,      0,    -11
  2056,           ,      1,      2,     -7
  2057,           ,     -6,      4,    -13
  2058,           ,     -7,      2,    -13
  2059,           ,     -4,     -1,    -13
  2059,      1.125,    -10,     -4,     -8
  2060,           ,     -7,     -6,     -7
  2061,           ,    -14,     -7,    -10
  2062,           ,    -12,     -4,     -8
  2063,           ,    -10,     -8,      3
  2064,           ,     -8,    -16,      4
  2065,           ,    -10,     -6,      5
  2066,           ,     -5,     -2,      7
  2067,           ,     -4,     -3,     10
  2068,           ,     -1,      1,      6
  2069,           ,      4,     -2,      4
  2070,           ,      4,     -2,     10
  2071,           ,      4,      1,      6
  2072,           ,      4,      6,      3
  2073,           ,     12,      5,      3
  2074,           ,     11,      4,      4
  2075,           ,     13,      6,     -3
  2076,           ,      8,      8,     -2
  2077,           ,      8,     10,     -7
  2078,           ,      8,      7,    -10
  2079,           ,      9,      1,    -12
  2080,           ,      4,     -1,     -7
  2081,           ,     -1,     -5,     -9
  2082,           ,     -6,     -1,    -14
  2083,           ,      1,     -1,    -11
  2084,           ,     -5,     -6,     -9
  2085,           ,     -8,     -3,     -7
  2086,           ,    -13,     -3,     -5
  2087,           ,    -14,     -4,     -5
  2088,           ,     -7,     -8,     -1
  2089,           ,     -9,     -9,      1
  2090,           ,     -7,     -9,      8
  2091,           ,     -3,     -5,      3
  2092,           ,     -4,      3,      5
  2093,           ,      4,     -2,      7
  2094,           ,      9,     -7,      7
  2095,           ,      6,     -3,      7
  2096,           ,      5,      5,      7
  2097,           ,      3,      5,      7
  2098,           ,     11,      6,      4
  2099,           ,      7,      6,      7
  2100,           ,      4,      6,      2
  2101,           ,     10,      5,      0
  2102,           ,      7,      9,     -3
  2103,           ,      9,      6,     -6
  2104,           ,      9,      4,     -5
  2105,           ,     10,     -1,     -7
  2106,           ,      1,      3,    -13
  2107,           ,     -1,      3,     -7
  2108,           ,     -1,     -2,    -13
  2109,           ,     -4,     -6,    -13
  2110,           ,     -5,     -7,     -6
  2111,           ,     -5,     -3,     -7
  2112,           ,    -11,      0,     -4
  2113,           ,     -8,     -7,     -5
  2114,           ,     -7,     -8,     -1
  2115,           ,     -5,     -6,      8
  2116,           ,    -10,     -6,      5
  2117,           ,    -11,     -1,      8
  2118,           ,      3,     -7,      6
  2119,           ,      1,     -2,     10
  2120,           ,      3,     -1,     13
  2121,           ,      4,      0,     11
  2122,           ,      5,      2,      6
  2123,           ,      5,      5,      2
  2124,           ,      9,      3,      6
  2125,           ,     10,      9,      9
  2126,           ,      5,      6,      3
  2127,           ,      7,     12,     -2
  2128,           ,      6,      6,     -3
  2129,           ,     11,      2,     -5
  2130,           ,      7,      4,     -2
  2131,           ,      1,      3,     -8
  2132,           ,    -10,      4,     -9
  2133,           ,     -3,     -1,    -11
  2134,           ,     -1,     -1,     -8
  2135,           ,     -4,     -1,     -7
  2136,           ,    -10,     -5,     -8
  2137,           ,    -13,     -3,    -10
  2138,           ,     -9,     -5,     -2
  2139,           ,     -5,     -4,     -3
  2140,           ,     -4,     -5,      2
  2141,           ,    -15,     -8,      3
  2142,           ,     -3,     -3,      6
  2143,           ,     -5,     -6,      8
  2144,           ,     -1,     -5,      7
  2145,           ,      7,      0,     13
  2146,           ,     -2,     -1,      8
  2147,           ,      2,      2,      8
  2148,           ,      5,      3,      5
  2149,           ,     11,      2,      7
  2150,           ,      9,      3,      7
  2151,           ,      9,      8,      5
  2152,           ,      7,      9,     -2
  2153,           ,     13,      8,      1
  2154,           ,     11,      6,     -3
  2155,           ,      8,      5,     -5
  2156,           ,      6,      7,     -7
  2157,           ,      2,      6,     -9
  2158,           ,     -3,      6,    -15
  2159,           ,     -5,     -2,    -13
  2160,           ,      2,      1,    -11
  2161,           ,    -10,     -4,    -11
  2162,           ,    -11,     -2,    -12
  2163,           ,    -11,     -4,     -5
  2164,           ,    -12,     -7,     -9
  2165,           ,    -11,     -7,     -3
  2166,           ,    -15,     -9,     -4
  2167,           ,    -12,     -2,      4
  2168,           ,     -8,     -6,      1
  2169,           ,     -5,     -9,      6
  2170,           ,      2,     -8,     12
  2171,           ,     -6,     -2,     11
  2172,           ,     -1,      3,      9
  2173,           ,      7,     -1,      6
  2174,           ,     11,      2,      9
  2175,           ,      9,      2,      8
  2176,           ,      7,      6,      4
  2177,           ,     11,     11,      6
  2178,           ,     12,      4,      3
  2179,           ,     10,      5,      1
  2180,           ,     10,      7,      0
  2181,           ,      4,      8,     -5
  2182,           ,      2,      9,     -8
  2183,           ,      2,      7,    -11
  2184,           ,     -1,      2,     -2
  2185,           ,     -2,      0,     -8
  2186,           ,     -3,     -2,     -9
  2187,           ,     -7,      0,    -10
  2188,           ,    -10,      0,    -10
  2189,           ,     -9,     -9,     -7
  2190,           ,    -13,     -8,     -3
  2191,           ,     -9,     -7,      0
  2192,           ,     -9,     -4,     -2
  2193,           ,     -9,    -10,      0
  2194,           ,     -6,    -11,      7
  2195,           ,     -5,     -3,      6
  2196,           ,     -5,     -5,      6
  2197,           ,      1,     -1,     12
  2198,           ,      4,      2,      7
  2199,           ,      5,     -1,     10
  2200,           ,      6,      5,      6
  2201,           ,      3,      3,      2
  2202,           ,      7,      7,      7
  2203,           ,      9,      5,      4
  2204,           ,      9,      4,      1
  2205,           ,     12,     10,      2
  2206,           ,      7,      8,     -2
  2206,      1.220,      9,      3,     10
  2207,           ,      3,      7,     -1
  2208,           ,      7,      8,      0
  2209,           ,      8,      6,      2
  2210,           ,      5,      6,      0
  2211,           ,      8,      2,      4
  2212,           ,     10,      4,     -4
  2213,           ,     11,     11,     -9
  2214,           ,      4,      3,     -7
  2215,           ,      2,      3,    -11
  2216,           ,      2,      5,     -9
  2217,           ,     -5,      4,     -9
  2218,           ,     -8,      0,     -9
  2219,           ,     -4,     -1,    -11
  2220,           ,     -6,     -6,     -7
  2221,           ,     -8,     -5,     -5
  2222,           ,    -17,     -1,     -7
  2223,           ,    -11,     -1,      0
  2224,           ,     -6,     -1,     -4
  2225,           ,     -9,    -12,     -1
  2226,           ,     -6,     -8,      7
  2227,           ,     -6,     -4,      8
  2228,           ,     -5,      3,     11
  2229,           ,      9,      1,      9
  2230,           ,      6,     -6,     16
  2231,           ,      7,      5,     10
  2232,           ,      6,      7,      9
  2233,           ,     11,      7,      7
  2234,           ,     11,      5,      3
  2235,           ,     12,      6,      3
  2236,           ,      7,      7,      1
  2237,           ,      8,      5,     -2
  2238,           ,     12,      6,     -4
  2239,           ,     12,      9,     -4
  2240,           ,      5,      2,     -6
  2241,           ,      7,      3,     -7
  2242,           ,     -3,      5,     -9
  2243,           ,     -5,      4,    -12
  2244,           ,     -5,     -1,    -13
  2245,           ,     -6,     -7,    -10
  2246,           ,     -5,     -6,     -4
  2247,           ,    -12,     -1,     -9
  2248,           ,    -11,      2,     -9
  2249,           ,     -7,     -5,     -4
  2250,           ,    -10,     -3,      1
  2251,           ,    -11,     -4,      7
  2252,           ,    -13,     -4,      9
  2253,           ,     -9,     -3,      5
  2254,           ,     -3,     -3,     13
  2255,           ,     -1,     -3,      9
  2256,           ,      2,     -3,     11
  2257,           ,     -1,      3,      8
  2258,           ,      1,      5,      6
  2259,           ,      6,      2,      2
  2260,           ,      8,      4,      3
  2261,           ,      8,      8,      5
  2262,           ,      6,      7,      2
  2263,           ,      7,     10,     -1
  2264,           ,     10,      4,     -5
  2265,           ,     11,      2,     -6
  2266,           ,      7,      1,     -4
  2267,           ,     -1,      1,    -10
  2268,           ,     -2,      4,    -12
  2269,           ,      1,     -2,    -12
  2270,           ,     -8,     -2,    -12
  2271,           ,     -4,     -5,    -13
  2272,           ,     -9,     -5,     -6
  2273,           ,    -12,     -1,     -7
  2274,           ,    -10,     -6,    -12
  2275,           ,     -6,     -8,      0
  2276,           ,     -9,     -7,     -4
  2277,           ,     -9,     -1,      0
  2278,           ,     -9,     -7,      5
  2279,           ,     -3,     -2,      5
  2280,           ,     -3,     -3,      9
  2281,           ,      3,     -1,     11
  2282,           ,     -2,     -1,      9
  2283,           ,     -2,      3,      5
  2284,           ,      5,      1,     10
  2285,           ,      6,      2,      8
  2286,           ,      7,      5,      1
  2287,           ,      5,      5,      5
  2288,           ,      7,      7,     -1
  2289,           ,      6,      7,     -3
  2290,           ,     12,      3,     -3
  2291,           ,      6,      7,     -6
  2292,           ,      5,      5,    -10
  2293,           ,     -4,      8,     -9
  2294,           ,      2,      3,    -10
  2295,           ,      1,     -3,    -14
  2296,           ,     -3,      1,    -10
  2297,           ,     -6,     -7,     -8
  2298,           ,     -9,     -3,     -9
  2299,           ,     -6,     -2,     -8
  2300,           ,     -3,     -6,     -2
  2301,           ,     -8,     -3,      5
  2302,           ,     -7,     -7,     -7
  2303,           ,    -10,      1,      6
  2304,           ,     -7,     -5,      2
  2305,           ,     -3,     -1,     10
  2306,           ,     -4,     -3,     11
  2307,           ,     -7,     -5,      8
  2308,           ,     -2,      3,      6
  2309,           ,      8,     -2,      5
  2310,           ,      4,      1,      7
  2311,           ,      7,      2,      7
  2312,           ,      6,      6,      6
  2313,           ,      6,     12,     -1
  2314,           ,     11,      5,      1
  2315,           ,      2,      7,     -4
  2316,           ,      7,      7,     -1
  2317,           ,      1,      3,     -5
  2318,           ,      5,      6,    -12
  2319,           ,      2,      2,    -11
  2320,           ,      3,     -3,    -10
  2321,           ,     -5,     -3,    -10
  2322,           ,     -9,     -1,    -18
  2323,           ,    -11,     -3,    -12
  2324,           ,     -9,     -7,     -9
  2325,           ,     -7,     -3,     -5
  2326,           ,     -9,     -6,      0
  2327,           ,    -16,     -9,     -1
  2328,           ,     -6,     -7,      0
  2329,           ,     -7,     -4,      4
  2330,           ,     -9,     -9,      7
  2331,           ,     -4,     -4,     12
  2332,           ,     -1,     -2,     12
  2333,           ,     -1,      1,     12
  2334,           ,      5,      4,     10
  2335,           ,      8,      1,     10
  2336,           ,      4,      3,     12
  2337,           ,      3,      4,      9
  2338,           ,      9,      6,      5
  2339,           ,      5,      9,      6
  2340,           ,     11,      7,      3
  2341,           ,     10,      5,      2
  2342,           ,      5,      8,      0
  2343,           ,      4,     11,     -5
  2344,           ,      7,      8,     -8
  2345,           ,      3,      2,    -10
  2346,           ,     -1,      0,     -9
  2347,           ,     -9,      2,    -13
  2348,           ,     -9,      6,    -14
  2349,           ,     -7,     -3,    -10
  2350,           ,     -7,     -8,     -4
  2351,           ,     -9,     -5,     -4
  2352,           ,    -10,     -4,     -2
  2353,           ,    -12,     -6,      0
  2353,      1.269,     -6,     -1,      0
  2354,           ,    -12,     -8,      2
  2355,           ,     -5,     -9,      5
  2356,           ,    -13,     -7,     12
  2357,           ,     -2,     -3,      3
  2358,           ,      2,     -1,      4
  2359,           ,      2,     -7,     11
  2360,           ,      7,      3,      8
  2361,           ,      2,      5,      8
  2362,           ,      6,      6,      7
  2363,           ,      8,      0,      2
  2364,           ,      7,      5,      4
  2365,           ,     10,      1,      5
  2366,           ,      8,      4,      0
  2367,           ,      2,      9,     -2
  2368,           ,      9,      5,     -8
  2369,           ,      5,      1,     -7
  2370,           ,      5,      3,     -5
  2371,           ,     -4,      4,     -9
  2372,           ,     -5,      2,    -13
  2373,           ,     -2,      1,    -13
  2374,           ,     -7,     -4,    -12
  2375,           ,     -7,     -3,     -4
  2376,           ,    -16,     -4,     -7
  2377,           ,    -14,     -5,     -8
  2378,           ,     -3,     -8,     -2
  2379,           ,     -7,    -14,      3
  2380,           ,    -10,     -5,     10
  2381,           ,     -3,     -7,      4
  2382,           ,    -10,     -5,      8
  2383,           ,      5,     -8,     14
  2384,           ,      5,     -5,      8
  2385,           ,      5,     -1,     12
  2386,           ,      4,      1,      8
  2387,           ,      2,      8,      9
  2388,           ,     12,      6,      4
  2389,           ,     13,      6,     10
  2390,           ,      9,      4,      6
  2391,           ,      7,      7,      2
  2392,           ,      8,      9,     -5
  2393,           ,      6,      8,     -4
  2394,           ,     10,      4,     -7
  2395,           ,      6,      2,     -6
  2396,           ,      0,      3,     -9
  2397,           ,     -4,      6,    -12
  2398,           ,     -2,      2,    -13
  2399,           ,     -2,      2,    -10
  2400,           ,    -11,     -1,     -7
  2401,           ,     -5,     -5,     -8
  2402,           ,    -13,     -5,     -2
  2403,           ,    -10,     -3,     -5
  2404,           ,     -6,     -5,      0
  2405,           ,    -10,     -6,      7
  2406,           ,    -12,     -9,      6
  2407,           ,     -6,     -9,      9
  2408,           ,     -3,     -4,     10
  2409,           ,      3,     -3,      9
  2410,           ,      0,     -1,     14
  2411,           ,      5,      0,      8
  2412,           ,      4,      7,      6
  2413,           ,      8,      3,      4
  2414,           ,     11,      3,      5
  2415,           ,     14,      5,      7
  2416,           ,      7,      7,      8
  2417,           ,      6,      8,      5
  2418,           ,     14,     10,     -4
  2419,           ,     12,      5,     -7
  2420,           ,      4,      5,     -2
  2421,           ,      7,      0,     -8
  2422,           ,      5,      3,     -9
  2423,           ,      2,      3,    -12
  2424,           ,     -1,     -2,     -7
  2425,           ,     -2,     -2,     -5
  2426,           ,    -11,     -2,    -12
  2427,           ,     -8,     -2,     -4
  2428,           ,     -9,     -5,     -8
  2429,           ,     -6,    -10,     -1
  2430,           ,    -12,      1,     -1
  2431,           ,     -9,     -7,      2
  2432,           ,     -7,     -1,      7
  2433,           ,     -5,     -5,      9
  2434,           ,     -6,     -7,      9
  2435,           ,     -7,      2,     14
  2436,           ,      4,      1,     14
  2437,           ,      4,      5,      6
  2438,           ,      9,      5,      9
  2439,           ,      9,      7,      8
  2440,           ,      9,      4,      9
  2441,           ,      5,      8,      3
  2442,           ,      7,     13,      0
  2443,           ,      6,      9,      0
  2444,           ,      7,      8,     -5
  2445,           ,      7,      8,     -2
  2446,           ,      6,      5,    -12
  2447,           ,      3,      8,    -11
  2448,           ,      4,      2,    -19
  2449,           ,     -1,     -1,     -8
  2450,           ,     -6,     -2,     -9
  2451,           ,     -7,     -6,     -9
  2452,           ,     -9,     -2,     -7
  2453,           ,    -11,     -3,    -11
  2454,           ,     -6,      0,     -5
  2455,           ,    -13,     -3,      0
  2456,           ,    -10,     -6,      0
  2457,           ,     -9,     -4,      3
  2458,           ,     -6,     -9,      4
  2459,           ,     -6,     -7,      8
  2460,           ,     -7,     -1,      9
  2461,           ,     -7,     -3,     12
  2462,           ,      2,      4,      7
  2463,           ,      3,      7,     15
  2464,           ,      6,      1,      8
  2465,           ,      3,      2,     11
  2466,           ,      3,      3,      4
  2467,           ,      2,      8,     -2
  2468,           ,     10,      4,     -2
  2469,           ,      4,      3,     -1
  2470,           ,     10,      0,     -1
  2471,           ,      3,      9,     -5
  2472,           ,      4,      9,     -6
  2473,           ,      4,      2,    -10
  2474,           ,      5,     -1,     -9
  2475,           ,      2,      1,     -7
  2476,           ,    -10,     -1,    -13
  2477,           ,     -6,     -2,    -11
  2478,           ,     -9,     -5,     -8
  2479,           ,     -7,     -9,     -5
  2480,           ,     -8,     -6,      2
  2481,           ,    -10,     -6,     -5
  2482,           ,     -9,      1,      3
  2483,           ,     -9,     -4,      7
  2484,           ,     -5,     -3,      9
  2485,           ,     -2,     -6,      9
  2486,           ,     -3,     -3,      8
  2487,           ,     -3,     -3,      9
  2488,           ,      3,      1,      8
  2489,           ,      7,      1,      9
  2490,           ,     11,      3,      8
  2491,           ,      6,      4,      8
  2492,           ,      9,      7,      3
  2493,           ,     12,      0,      3
  2494,           ,     10,      5,      6
  2495,           ,     11,      4,      0
  2496,           ,      6,      8,     -1
  2497,           ,      2,      5,     -8
  2498,           ,      7,      6,     -5
  2499,           ,     -1,      5,     -8
  2500,           ,     -1,      1,    -10
  2500,      1.316,     -2,     -2,     -7
  2501,           ,    -11,      1,    -11
  2502,           ,     -6,     -1,     -5
  2503,           ,     -5,     -5,    -11
  2504,           ,     -8,     -6,     -6
  2505,           ,    -16,    -10,      1
  2506,           ,    -12,     -1,      0
  2507,           ,     -9,    -12,      4
  2508,           ,    -13,    -10,      8
  2509,           ,     -5,    -12,     12
  2510,           ,     -4,     -1,     11
  2511,           ,     -1,     -1,     18
  2512,           ,      6,     -3,      9
  2513,           ,      7,      3,     10
  2514,           ,      7,      1,     10
  2515,           ,      3,      6,      8
  2516,           ,      9,      8,      9
  2517,           ,     13,      2,      8
  2518,           ,     14,      3,      6
  2519,           ,     12,      7,      5
  2520,           ,     12,      7,      3
  2521,           ,      3,      5,     -5
  2522,           ,      9,      6,     -4
  2523,           ,      7,      3,     -5
  2524,           ,      4,      2,     -4
  2525,           ,     -3,     -2,     -7
  2526,           ,     -7,      6,    -11
  2527,           ,     -2,      1,    -13
  2528,           ,     -7,     -3,    -11
  2529,           ,    -10,     -6,     -5
  2530,           ,     -8,     -2,    -10
  2531,           ,    -17,     -3,     -6
  2532,           ,    -10,     -4,     -5
  2533,           ,     -7,     -6,      0
  2534,           ,     -8,     -7,     13
  2535,           ,     -7,     -5,      9
  2536,           ,     -1,      3,      9
  2537,           ,     -1,      1,      3
  2538,           ,      5,      1,      8
  2539,           ,      5,     -4,      8
  2540,           ,      5,     -3,      9
  2541,           ,      4,      0,     11
  2542,           ,     13,      4,      2
  2543,           ,      7,      5,      5
  2544,           ,     10,      2,      8
  2545,           ,      7,      5,     -3
  2546,           ,     11,     13,      2
  2547,           ,      5,      9,     -3
  2548,           ,     11,      0,     -5
  2549,           ,      7,      3,     -4
  2550,           ,      2,      4,     -7
  2551,           ,     -1,      7,    -12
  2552,           ,     -1,     -1,    -11
  2553,           ,     -6,      1,     -7
  2554,           ,     -1,     -3,     -6
  2555,           ,     -5,     -1,     -3
  2556,           ,    -11,     -1,     -3
  2557,           ,     -6,     -5,     -4
  2558,           ,     -7,     -7,     -1
  2559,           ,     -6,     -4,      8
  2560,           ,     -9,     -6,      9
  2561,           ,     -9,     -1,      5
  2562,           ,     -3,     -6,     10
  2563,           ,      3,     -4,     12
  2564,           ,     11,     -3,     13
  2565,           ,      6,      7,      8
  2566,           ,      3,      7,      7
  2567,           ,     13,      1,     11
  2568,           ,      8,      5,      3
  2569,           ,      8,      3,      8
  2570,           ,     10,      8,      0
  2571,           ,     11,     11,      4
  2572,           ,      9,      7,     -3
  2573,           ,     10,      3,     -2
  2574,           ,      5,      4,     -8
  2575,           ,      3,      6,     -9
  2576,           ,     -2,      4,     -5
  2577,           ,      2,     -2,    -14
  2578,           ,     -1,     -3,    -11
  2579,           ,     -3,      0,     -7
  2580,           ,    -10,     -4,     -6
  2581,           ,     -4,      0,     -5
  2582,           ,     -7,     -3,     -3
  2583,           ,     -6,     -5,     -1
  2584,           ,     -7,     -5,      1
  2585,           ,     -3,     -3,      6
  2586,           ,     -7,      1,      7
  2587,           ,     -4,     -3,     10
  2588,           ,      4,     -1,     10
  2589,           ,      5,     -4,     14
  2590,           ,      5,     -2,     10
  2591,           ,      1,      6,     11
  2592,           ,      4,      2,      9
  2593,           ,     10,     -1,      7
  2594,           ,     10,      2,     11
  2595,           ,      7,     11,      5
  2596,           ,     10,      9,     -5
  2597,           ,     12,      6,      4
  2598,           ,     11,      3,     -2
  2599,           ,      6,      1,      1
  2600,           ,      9,      6,     -7
  2601,           ,      2,      8,    -10
  2602,           ,      4,      2,    -13
  2603,           ,      2,     -3,    -12
  2604,           ,     -1,     -4,     -9
  2605,           ,    -10,      0,    -11
  2606,           ,     -6,     -1,    -11
  2607,           ,     -8,      0,    -14
  2608,           ,     -8,     -6,     -8
  2609,           ,    -12,     -7,      1
  2610,           ,    -15,     -7,     -1
  2611,           ,     -4,     -2,      3
  2612,           ,     -6,     -5,      2
  2613,           ,     -5,     -7,      7
  2614,           ,     -1,     -3,     12
  2615,           ,     -1,     -1,      7
  2616,           ,      4,     -1,     13
  2617,           ,      7,     -1,      9
  2618,           ,      8,     -2,     10
  2619,           ,      5,      3,      6
  2620,           ,      5,      3,      6
  2621,           ,     10,      7,      3
  2622,           ,     15,      7,      0
  2623,           ,     12,      6,     -1
  2624,           ,     10,      6,      0
  2625,           ,     -1,     11,    -11
  2626,           ,      2,     10,    -14
  2627,           ,      4,      5,    -12
  2628,           ,     -1,      3,     -8
  2629,           ,     -2,     -4,     -9
  2630,           ,    -11,     -1,    -10
  2631,           ,     -9,      5,    -15
  2632,           ,     -9,     -2,    -12
  2633,           ,     -9,     -6,     -5
  2634,           ,    -12,     -9,     -3
  2635,           ,    -11,     -5,     -4
  2636,           ,    -11,     -7,     -8
  2637,           ,    -11,     -7,      2
  2638,           ,     -5,     -9,      6
  2639,           ,     -5,     -1,      8
  2640,           ,     -6,     -4,      6
  2641,           ,     -1,      1,      6
  2642,           ,      6,     -1,      6
  2643,           ,      4,      0,      6
  2644,           ,      4,      1,      7
  2645,           ,      9,      6,      4
  2646,           ,     10,      3,      4
  2647,           ,      6,      7,      2
  2647,      1.363,      7,      8,      2
  2648,           ,      7,      4,     -3
  2649,           ,      3,      7,    -10
  2650,           ,      2,      8,     -5
  2651,           ,      2,      9,    -10
  2652,           ,      3,     -1,     -8
  2653,           ,     -1,     -1,    -13
  2654,           ,     -1,      4,    -13
  2655,           ,     -9,      0,    -11
  2656,           ,     -4,     -2,     -8
  2657,           ,     -1,     -7,    -10
  2658,           ,     -2,     -3,     -3
  2659,           ,    -15,     -1,     -3
  2660,           ,    -11,     -6,     -3
  2661,           ,     -6,     -3,     -3
  2662,           ,     -9,    -13,      4
  2663,           ,     -2,    -11,      8
  2664,           ,     -1,     -3,      3
  2665,           ,     -2,      2,      7
  2666,           ,      2,     -4,      9
  2667,           ,      4,      2,     10
  2668,           ,     10,     -3,     11
  2669,           ,      6,      3,     10
  2670,           ,      5,      6,      5
  2671,           ,      8,      3,      6
  2672,           ,     10,      5,      5
  2673,           ,     13,      1,      5
  2674,           ,      7,     10,     -1
  2675,           ,      3,      6,     -1
  2676,           ,     11,      3,     -4
  2677,           ,      5,      2,     -6
  2678,           ,      1,     -4,    -11
  2679,           ,     -2,      6,    -11
  2680,           ,      0,      2,     -8
  2681,           ,     -4,     -7,    -12
  2682,           ,     -4,     -5,     -6
  2683,           ,    -12,     -2,     -3
  2684,           ,     -9,     -5,     -1
  2685,           ,    -11,     -1,     -1
  2686,           ,     -7,     -7,     -3
  2687,           ,     -6,     -8,      3
  2688,           ,     -7,     -2,      9
  2689,           ,    -12,     -2,      2
  2690,           ,     -4,     -2,     10
  2691,           ,      3,     -3,     10
  2692,           ,      7,     -5,     12
  2693,           ,      6,      1,     17
  2694,           ,      6,     -2,     12
  2695,           ,      5,      7,     13
  2696,           ,     12,      4,      9
  2697,           ,     11,     -1,      8
  2698,           ,     13,      2,      8
  2699,           ,      9,      5,      5
  2700,           ,     10,     11,      3
  2701,           ,     10,      8,     -3
  2702,           ,     10,      5,     -5
  2703,           ,      6,      3,     -5
  2704,           ,      2,      0,     -7
  2705,           ,     -4,      5,    -13
  2706,           ,      2,      1,     -6
  2707,           ,     -4,     -3,    -17
  2708,           ,     -2,     -9,     -2
  2709,           ,    -11,     -4,     -8
  2710,           ,     -8,     -3,     -5
  2711,           ,     -5,     -8,     -4
  2712,           ,     -8,    -10,      0
  2713,           ,     -8,     -5,      7
  2714,           ,     -9,     -7,      7
  2715,           ,    -10,     -1,     11
  2716,           ,     -4,      1,      6
  2717,           ,     -1,      1,     10
  2718,           ,     -1,     -2,     12
  2719,           ,      2,     -1,     13
  2720,           ,      3,      8,     11
  2721,           ,      8,      2,      9
  2722,           ,      9,      7,      6
  2723,           ,      7,      4,      7
  2724,           ,      7,      7,      2
  2725,           ,      9,      8,      5
  2726,           ,     13,      6,     -1
  2727,           ,      9,      5,     -3
  2728,           ,     12,      4,     -7
  2729,           ,      3,      3,     -5
  2730,           ,     -3,      3,     -7
  2731,           ,      5,      3,    -14
  2732,           ,     -4,      2,    -10
  2733,           ,     -7,     -2,     -7
  2734,           ,     -3,     -5,     -8
  2735,           ,    -15,     -1,     -8
  2736,           ,     -7,     -8,     -7
  2737,           ,     -5,     -7,     -1
  2738,           ,    -11,     -8,      2
  2739,           ,    -13,     -4,     -1
  2740,           ,     -9,     -4,      5
  2741,           ,     -8,     -1,      5
  2742,           ,     -4,     -7,      7
  2743,           ,     -3,     -5,      9
  2744,           ,     -3,      0,      8
  2745,           ,      5,      1,      8
  2746,           ,      7,      1,      6
  2747,           ,      7,     -2,      7
  2748,           ,     10,      0,      8
  2749,           ,     10,      1,      1
  2750,           ,      6,     10,      1
  2751,           ,      7,      8,     -5
  2752,           ,     15,      8,      0
  2753,           ,     14,      6,     -7
  2754,           ,      7,      7,     -4
  2755,           ,      7,      9,    -13
  2756,           ,      2,      1,    -11
  2757,           ,     -1,     -2,    -11
  2758,           ,     -2,      4,    -10
  2759,           ,     -6,      0,     -6
  2760,           ,     -8,     -5,     -8
  2761,           ,      1,     -7,     -8
  2762,           ,     -7,     -6,     -5
  2763,           ,     -7,     -7,     -3
  2764,           ,    -10,    -10,      1
  2765,           ,    -10,     -5,      0
  2766,           ,     -6,     -3,      2
  2767,           ,     -7,     -9,      4
  2768,           ,     -1,     -4,      7
  2769,           ,      2,     -1,     13
  2770,           ,     -1,      1,      9
  2771,           ,      5,      2,      8
  2772,           ,      5,     -4,      4
  2773,           ,      8,      5,      8
  2774,           ,      8,      4,      7
  2775,           ,      5,      8,      0
  2776,           ,     10,      5,      0
  2777,           ,      8,     -2,     -7
  2778,           ,      6,      1,     -2
  2779,           ,      7,      6,     -2
  2780,           ,      9,      5,     -6
  2781,           ,      1,      3,    -10
  2782,           ,     -2,     -3,    -11
  2783,           ,     -2,     -1,    -11
  2784,           ,     -7,     -3,     -9
  2785,           ,     -7,     -1,    -11
  2786,           ,     -7,     -5,    -10
  2787,           ,     -7,    -10,     -7
  2788,           ,     -9,     -5,     -5
  2789,           ,     -9,     -9,     -2
  2790,           ,     -8,     -5,      2
  2791,           ,     -7,     -7,      1
  2792,           ,     -6,     -5,     10
  2793,           ,      2,     -5,     10
  2794,           ,     -2,     -2,      7
  2794,      1.411,      2,      3,     11
  2795,           ,      7,      2,      8
  2796,           ,      8,      0,      0
  2797,           ,      5,      1,     15
  2798,           ,      4,      4,     11
  2799,           ,      9,      8,      4
  2800,           ,     13,      3,      3
  2801,           ,     15,      4,      3
  2802,           ,     12,      7,      2
  2803,           ,     10,      7,     -2
  2804,           ,     10,      9,     -5
  2805,           ,      5,      6,     -6
  2806,           ,      1,      3,     -8
  2807,           ,     -1,      7,     -6
  2808,           ,     -9,      1,     -8
  2809,           ,     -8,      4,     -6
  2810,           ,     -6,      3,     -8
  2811,           ,     -7,     -7,     -6
  2812,           ,     -5,     -4,     -4
  2813,           ,    -12,     -4,     -6
  2814,           ,    -10,     -3,     -3
  2815,           ,     -9,     -6,     -4
  2816,           ,     -8,    -10,      4
  2817,           ,     -7,     -9,     10
  2818,           ,     -3,     -9,      9
  2819,           ,     -2,     -2,      6
  2820,           ,      5,     -2,      9
  2821,           ,      7,      0,      9
  2822,           ,      5,      1,     12
  2823,           ,      8,      2,      7
  2824,           ,      9,     11,      8
  2825,           ,     11,      8,      4
  2826,           ,     11,      9,      2
  2827,           ,     12,      6,      1
  2828,           ,      6,      8,     -3
  2829,           ,      9,      9,      2
