server time    : 2020-10-27 12:27:52(1603769272)
delay time     : 2.829
accelometer ODR: 3200 Hz
 Row #, Time-Stamp, X-AXIS, Y-AXIS, Z-AXIS
  2254,           ,      3,     -9,     -2
  2255,           ,      8,     -2,     -5
  2256,           ,      7,      3,     -2
  2257,           ,     10,     -3,     -7
  2258,           ,     13,      1,     -8
  2259,           ,      9,      5,     -4
  2260,           ,      5,      6,     -6
  2261,           ,      8,      8,     -8
  2262,           ,      2,      3,     -9
  2263,           ,      0,      2,     -6
  2264,           ,     -6,      5,     -5
  2265,           ,     -5,      1,     -6
  2266,           ,    -12,      5,     -6
  2267,           ,     -1,     -1,     -9
  2268,           ,     -3,     -2,     -3
  2269,           ,     -3,    -10,     -2
  2270,           ,    -14,      5,     -6
  2271,           ,    -12,      0,     -3
  2272,           ,     -8,      0,     -5
  2273,           ,     -9,     -1,     -4
  2274,           ,    -11,      1,     -2
  2275,           ,     -9,      1,     -2
  2276,           ,     -2,      7,     -5
  2277,           ,     -1,     -1,     -1
  2278,           ,     -1,      0,     -3
  2279,           ,     -2,     -1,     -3
  2280,           ,      2,     -1,      3
  2281,           ,     -2,      0,     -5
  2282,           ,      6,      4,     -5
  2283,           ,      6,      0,     -5
  2284,           ,      6,      0,     -2
  2285,           ,      3,      1,     -2
  2286,           ,      3,      5,     -2
  2287,           ,      2,     -5,      0
  2288,           ,     -1,     -5,     -5
  2289,           ,     -3,      1,     -1
  2290,           ,     -8,      2,     -2
  2291,           ,    -12,      1,     -3
  2292,           ,     -9,     -2,     -1
  2293,           ,     -8,     -6,     -2
  2294,           ,    -10,      1,     -1
  2295,           ,    -11,      1,     -3
  2296,           ,    -14,      8,     -3
  2297,           ,    -13,      5,      0
  2298,           ,     -9,      7,     -1
  2299,           ,     -6,     -1,      3
  2300,           ,    -11,      7,      0
  2301,           ,     -9,      2,     -1
  2302,           ,     -1,      1,      0
  2303,           ,     -3,     -1,      0
  2304,           ,      5,      2,      0
  2305,           ,     -1,     -5,      2
  2306,           ,     -3,      7,      1
  2307,           ,      1,      2,     -4
  2308,           ,      3,      0,     -1
  2309,           ,      3,      5,      0
  2310,           ,     -2,      3,     -4
  2311,           ,      0,      1,     -2
  2312,           ,      0,      2,     -4
  2313,           ,      2,     -2,     -1
  2314,           ,      0,     -1,      1
  2315,           ,     -3,      3,      2
  2316,           ,     -6,      2,      2
  2317,           ,     -4,     -4,      6
  2318,           ,      1,     -2,      1
  2319,           ,      1,     -6,      7
  2320,           ,     -8,     -7,      2
  2321,           ,     -8,     -1,     -1
  2322,           ,    -11,      1,     -1
  2323,           ,     -5,     -1,      5
  2324,           ,     -1,     -8,      9
  2325,           ,     -2,     -6,      3
  2326,           ,     -1,     -5,      7
  2327,           ,     -1,     -5,      7
  2328,           ,      3,      1,      9
  2329,           ,     -2,      1,      5
  2330,           ,     -3,      2,      6
  2331,           ,     -5,     12,      4
  2332,           ,      2,      6,      5
  2333,           ,      7,      1,      7
  2334,           ,      5,      4,      3
  2335,           ,      6,      2,      7
  2336,           ,      6,      5,      2
  2337,           ,      9,      3,      5
  2338,           ,      7,      5,      2
  2339,           ,      7,      3,      8
  2340,           ,      3,      1,      3
  2341,           ,      3,      6,      5
  2342,           ,      9,     -1,      5
  2343,           ,      3,     -5,      7
  2344,           ,      5,      1,      9
  2345,           ,      2,     -2,      5
  2346,           ,     -2,      4,      1
  2347,           ,     -8,      1,      1
  2348,           ,     -3,     -5,      8
  2349,           ,     -5,      3,      4
  2350,           ,     -9,     -1,      7
  2351,           ,     -7,      0,      8
  2352,           ,     -1,     -6,      5
  2353,           ,      2,     -9,      4
  2353,      1.220,     -6,     -5,      5
  2354,           ,     -6,     -2,      3
  2355,           ,     -8,     -4,      0
  2356,           ,     -4,     -4,      0
  2357,           ,     -2,      1,      8
  2358,           ,      8,     -3,      4
  2359,           ,      5,     -1,      3
  2360,           ,      9,      1,     -2
  2361,           ,     15,     -5,      1
  2362,           ,     15,     -1,      2
  2363,           ,     13,     -6,      0
  2364,           ,      9,     -2,      4
  2365,           ,      8,      6,     -4
  2366,           ,     14,      1,      3
  2367,           ,     10,     -1,      1
  2368,           ,     10,      1,     -1
  2369,           ,      8,      0,     -3
  2370,           ,      6,      2,     -2
  2371,           ,      7,      0,     -1
  2372,           ,      4,      0,      0
  2373,           ,     -5,      1,      1
  2374,           ,     -7,      3,      5
  2375,           ,     -6,     -1,      4
  2376,           ,     -5,     -2,     -1
  2377,           ,     -1,    -10,      1
  2378,           ,      3,     -6,      8
  2379,           ,     -4,     -9,      1
  2380,           ,     -4,     -1,      5
  2381,           ,      2,     -1,     -6
  2382,           ,      2,      0,      4
  2383,           ,      3,      0,      5
  2384,           ,      3,      1,      0
  2385,           ,      7,      5,     -3
  2386,           ,     14,      3,     -4
  2387,           ,     15,      3,     -3
  2388,           ,     15,      5,     -2
  2389,           ,      9,      9,     -1
  2390,           ,      7,      8,     -4
  2391,           ,     10,      9,     -4
  2392,           ,      8,      9,     -6
  2393,           ,      4,     12,     -4
  2394,           ,      2,      9,     -8
  2395,           ,      2,      9,     -5
  2396,           ,      3,      3,     -3
  2397,           ,      2,      0,     -4
  2398,           ,     -3,     -1,      3
  2399,           ,     -7,     -5,     -2
  2400,           ,    -12,      1,     -8
  2401,           ,     -4,     -9,     -3
  2402,           ,     -5,     -5,     -2
  2403,           ,     -3,     -9,      4
  2404,           ,     -2,    -11,      2
  2405,           ,     -4,     -6,     -2
  2406,           ,      2,    -12,     -2
  2407,           ,      5,    -11,     -2
  2408,           ,      8,     -5,      1
  2409,           ,      8,     -2,     -3
  2410,           ,      5,      3,     -1
  2411,           ,     12,     -3,     -3
  2412,           ,      8,      8,     -8
  2413,           ,      8,      3,     -1
  2414,           ,      8,      6,     -5
  2415,           ,      1,     12,     -3
  2416,           ,      4,      6,     -9
  2417,           ,      6,      5,     -5
  2418,           ,      2,      2,     -6
  2419,           ,     -4,      2,     -8
  2420,           ,     -7,      3,     -2
  2421,           ,     -3,      1,     -9
  2422,           ,     -5,      3,     -7
  2423,           ,    -10,     -7,      1
  2424,           ,    -21,      1,     -2
  2425,           ,    -10,      2,     -5
  2426,           ,     -9,      0,     -6
  2427,           ,     -5,      1,     -2
  2428,           ,     -8,      1,      1
  2429,           ,     -8,      4,     -4
  2430,           ,     -7,      2,     -5
  2431,           ,      2,      0,      2
  2432,           ,      1,     -5,     -5
  2433,           ,      6,     -5,     -1
  2434,           ,      3,      0,     -1
  2435,           ,      4,      3,     -1
  2436,           ,      7,     -2,      0
  2437,           ,     10,      1,      0
  2438,           ,      7,      4,      0
  2439,           ,      8,      3,     -5
  2440,           ,      3,      1,     -2
  2441,           ,      1,     -1,     -3
  2442,           ,      4,     -2,     -4
  2443,           ,     -6,      2,      0
  2444,           ,     -7,      1,      0
  2445,           ,     -9,      3,     -5
  2446,           ,     -9,     -1,     -4
  2447,           ,     -7,     -7,     -3
  2448,           ,     -7,     -1,     -1
  2449,           ,    -14,      1,      1
  2450,           ,    -14,      2,     -2
  2451,           ,    -13,      1,      0
  2452,           ,    -13,      1,      3
  2453,           ,     -9,      3,      2
  2454,           ,     -8,      1,      1
  2455,           ,    -12,      3,     -4
  2456,           ,     -4,     -1,     -3
  2457,           ,     -1,     -1,     -1
  2458,           ,     -4,      5,     -4
  2459,           ,     -5,      0,      0
  2460,           ,     -3,      5,      2
  2461,           ,      1,      3,     -2
  2462,           ,      1,      1,     -1
  2463,           ,      2,      2,      1
  2464,           ,      6,      2,     -1
  2465,           ,     -2,      1,     -2
  2466,           ,     -4,      2,     -2
  2467,           ,     -5,      1,      2
  2468,           ,     -5,     -3,      8
  2469,           ,     -7,     -3,      1
  2470,           ,    -14,      0,     -3
  2471,           ,     -7,     -3,      1
  2472,           ,     -6,     -1,      6
  2473,           ,     -6,      0,      3
  2474,           ,     -7,      1,     -1
  2475,           ,     -8,      4,      6
  2476,           ,     -5,     -3,      5
  2477,           ,     -6,      2,      8
  2478,           ,     -1,     -2,     10
  2479,           ,     -5,      1,      7
  2480,           ,     -5,      3,      6
  2481,           ,     -1,     -5,      0
  2482,           ,     -1,     -7,      9
  2483,           ,     -2,      1,      8
  2484,           ,     -4,     -1,      6
  2485,           ,     -6,      7,      1
  2486,           ,     -1,      7,     10
  2487,           ,      6,      4,      5
  2488,           ,      3,      7,      3
  2489,           ,     -1,      4,      4
  2490,           ,      5,      3,      3
  2491,           ,      4,      2,      0
  2492,           ,      8,      3,      2
  2493,           ,      2,      7,      6
  2494,           ,      3,      2,      3
  2495,           ,     -4,      5,      3
  2496,           ,      2,      4,      3
  2497,           ,      3,      1,      4
  2498,           ,      2,      0,      7
  2499,           ,      4,     -1,      1
  2500,           ,     -4,      4,      4
  2500,      1.268,     -4,     -3,      4
  2501,           ,     -7,     -7,      1
  2502,           ,    -11,     -4,      4
  2503,           ,     -8,      0,      8
  2504,           ,     -8,      0,      2
  2505,           ,     -4,     -8,      3
  2506,           ,      4,     -7,     14
  2507,           ,      0,     -7,      7
  2508,           ,     -2,     -1,      4
  2509,           ,     -6,     -6,      3
  2510,           ,      2,     -7,      8
  2511,           ,      4,     -8,      3
  2512,           ,      3,     -6,      7
  2513,           ,      7,     -5,      5
  2514,           ,      8,     -3,      5
  2515,           ,     12,     -5,      1
  2516,           ,     13,      2,      3
  2517,           ,     10,      0,      5
  2518,           ,      5,      5,     -1
  2519,           ,      5,      0,      2
  2520,           ,      9,      4,     -1
  2521,           ,      7,      3,     -2
  2522,           ,     10,     -2,     -1
  2523,           ,      7,      2,      0
  2524,           ,      5,      2,     -3
  2525,           ,      1,     -1,     -1
  2526,           ,      8,     -3,      1
  2527,           ,     -1,      0,      4
  2528,           ,     -5,      0,     -2
  2529,           ,     -5,      2,      3
  2530,           ,     -4,     -6,      1
  2531,           ,     -8,     -7,     -1
  2532,           ,     -5,     -4,      0
  2533,           ,      3,     -6,      6
  2534,           ,     -5,      2,      6
  2535,           ,      2,      0,     -1
  2536,           ,      2,     -5,      4
  2537,           ,      5,      0,      9
  2538,           ,      2,     -4,     -1
  2539,           ,      6,      2,     -5
  2540,           ,     12,      1,     -6
  2541,           ,     17,      1,     -1
  2542,           ,     19,      1,      2
  2543,           ,     13,     11,     -5
  2544,           ,      7,      9,     -7
  2545,           ,      9,     16,     -2
  2546,           ,      9,      6,     -5
  2547,           ,      7,     12,     -2
  2548,           ,      5,     10,     -6
  2549,           ,      9,     11,     -1
  2550,           ,      7,     10,     -1
  2551,           ,      3,      1,     -3
  2552,           ,      1,      0,      3
  2553,           ,     -4,      3,     -5
  2554,           ,     -5,      4,     -3
  2555,           ,     -2,     -9,     -7
  2556,           ,      0,     -3,      0
  2557,           ,     -5,    -12,      5
  2558,           ,      1,     -6,      0
  2559,           ,     -3,     -7,     -1
  2560,           ,     -1,    -11,     -2
  2561,           ,      3,    -11,      0
  2562,           ,      6,     -9,      7
  2563,           ,      6,     -1,     -2
  2564,           ,      6,      1,     -5
  2565,           ,     11,      0,     -8
  2566,           ,     15,      1,     -7
  2567,           ,     12,      2,     -6
  2568,           ,     10,     11,     -9
  2569,           ,      7,      7,     -7
  2570,           ,      5,     11,     -8
  2571,           ,      3,      8,     -6
  2572,           ,      2,      1,      1
  2573,           ,     -8,     -2,     -4
  2574,           ,    -11,      3,     -9
  2575,           ,     -4,      3,     -6
  2576,           ,      1,     -5,     -4
  2577,           ,    -10,     -1,     -3
  2578,           ,    -13,     -2,     -2
  2579,           ,    -13,      2,     -2
  2580,           ,     -7,      5,     -2
  2581,           ,     -6,     -2,     -1
  2582,           ,     -3,     -1,      0
  2583,           ,     -4,     -2,     -3
  2584,           ,     -2,      4,     -2
  2585,           ,     -1,      1,     -2
  2586,           ,      1,     -2,     -1
  2587,           ,      1,     -9,     -1
  2588,           ,      1,     -5,     -4
  2589,           ,     -1,      3,     -5
  2590,           ,      9,     -3,     -2
  2591,           ,      8,      1,     -3
  2592,           ,      5,     -3,     -2
  2593,           ,      5,      2,     -5
  2594,           ,      7,      1,     -7
  2595,           ,     -1,      3,     -5
  2596,           ,     -2,      1,     -2
  2597,           ,      2,     -5,     -1
  2598,           ,     -8,      3,     -4
  2599,           ,     -8,      1,     -5
  2600,           ,     -6,     -1,     -1
  2601,           ,     -7,     -5,     -2
  2602,           ,     -9,     -5,     -4
  2603,           ,     -6,      0,      1
  2604,           ,    -15,      5,     -3
  2605,           ,     -9,      1,     -2
  2606,           ,     -7,      0,      0
  2607,           ,     -9,      0,     -2
  2608,           ,    -11,      2,      0
  2609,           ,     -6,      1,     -2
  2610,           ,      0,     -1,     -2
  2611,           ,     -2,     -1,     -1
  2612,           ,      1,      0,      2
  2613,           ,     -8,     -5,      4
  2614,           ,     -5,      2,     -1
  2615,           ,     -1,      1,      2
  2616,           ,      3,     -2,      3
  2617,           ,      5,      0,      5
  2618,           ,      8,     -3,      0
  2619,           ,      1,     -1,     -4
  2620,           ,     -2,      2,     -7
  2621,           ,      1,     -1,      0
  2622,           ,      2,      0,      4
  2623,           ,    -12,      3,      2
  2624,           ,     -8,      1,      2
  2625,           ,     -1,      1,      2
  2626,           ,     -8,     -1,     -3
  2627,           ,     -5,      0,      9
  2628,           ,     -7,      1,     -2
  2629,           ,    -10,      0,      2
  2630,           ,     -4,      3,      2
  2631,           ,     -3,      3,      5
  2632,           ,    -10,      0,     10
  2633,           ,     -5,     -3,      0
  2634,           ,     -5,      1,      6
  2635,           ,     -1,     -2,      8
  2636,           ,     -1,     -3,      4
  2637,           ,      2,     -1,      1
  2638,           ,     -5,      5,     -1
  2639,           ,     -5,      3,     -2
  2640,           ,      3,      0,     -1
  2641,           ,      2,      3,      8
  2642,           ,     -2,     -1,      2
  2643,           ,      1,      3,      0
  2644,           ,      0,      6,      5
  2645,           ,      5,      4,      6
  2646,           ,      6,      2,      5
  2647,           ,     10,      7,      5
  2647,      1.316,      2,      0,      5
  2648,           ,      5,      7,      6
  2649,           ,      4,     -4,      5
  2650,           ,      5,      1,      7
  2651,           ,      3,     -1,      7
  2652,           ,     -1,      0,      5
  2653,           ,     -6,      6,     10
  2654,           ,      5,     -5,      7
  2655,           ,     -3,     -5,      4
  2656,           ,     -1,     -1,      7
  2657,           ,    -12,      2,      8
  2658,           ,    -11,      1,      6
  2659,           ,     -1,     -3,      3
  2660,           ,     -6,     -5,      2
  2661,           ,      0,      0,      7
  2662,           ,     -2,     -9,      6
  2663,           ,     -6,      1,      2
  2664,           ,     -2,     -7,      1
  2665,           ,      4,     -5,      9
  2666,           ,      6,     -2,     13
  2667,           ,      9,     -5,      8
  2668,           ,      6,      1,      0
  2669,           ,     14,     -3,      5
  2670,           ,     13,      1,      6
  2671,           ,     12,     -2,      5
  2672,           ,      9,      1,      1
  2673,           ,      6,      5,      3
  2674,           ,     10,     -2,      3
  2675,           ,      7,      1,     -4
  2676,           ,      6,      4,     -3
  2677,           ,      5,     -8,     -1
  2678,           ,      1,      0,     -1
  2679,           ,      4,     -6,     -1
  2680,           ,      6,     -3,      0
  2681,           ,     -1,     -6,      0
  2682,           ,     -6,     -1,      8
  2683,           ,     -5,     -6,     -4
  2684,           ,     -5,     -7,      9
  2685,           ,     -1,     -5,      4
  2686,           ,     -3,     -9,      7
  2687,           ,     -4,     -7,      1
  2688,           ,     -1,      1,      5
  2689,           ,      3,     -5,      2
  2690,           ,      5,     -8,      4
  2691,           ,      6,     -3,      6
  2692,           ,      7,     -5,      5
  2693,           ,     15,      5,      0
  2694,           ,     15,      3,      0
  2695,           ,     14,      5,      2
  2696,           ,     18,      2,      4
  2697,           ,     15,     10,      1
  2698,           ,      7,     13,     -2
  2699,           ,     12,     11,     -9
  2700,           ,      9,     13,     -7
  2701,           ,      3,     11,     -8
  2702,           ,      7,     12,     -7
  2703,           ,      2,      7,    -17
  2704,           ,      9,     13,     -2
  2705,           ,      3,      2,     -3
  2706,           ,      0,      4,      1
  2707,           ,     -4,     -2,     -2
  2708,           ,     -8,     -1,     -1
  2709,           ,     -6,     -6,      0
  2710,           ,     -7,     -5,      2
  2711,           ,      1,    -16,     -4
  2712,           ,     -4,    -13,     -2
  2713,           ,     -1,     -9,      4
  2714,           ,      4,    -11,     -4
  2715,           ,     -1,    -10,     -2
  2716,           ,      4,     -1,      3
  2717,           ,      7,     -5,     -2
  2718,           ,      7,      5,     -6
  2719,           ,      9,      0,     -6
  2720,           ,     10,      4,     -8
  2721,           ,      9,      6,     -7
  2722,           ,      5,      8,     -5
  2723,           ,      4,     11,     -5
  2724,           ,      5,      8,     -6
  2725,           ,      4,      3,     -3
  2726,           ,      3,      8,     -4
  2727,           ,     -5,      7,     -9
  2728,           ,     -2,      1,     -5
  2729,           ,      2,     -1,     -5
  2730,           ,     -4,     -1,     -2
  2731,           ,     -4,     -2,      2
  2732,           ,    -12,     -1,     -5
  2733,           ,    -13,     -1,     -7
  2734,           ,    -10,      2,     -3
  2735,           ,    -12,     -5,     -3
  2736,           ,     -2,     -2,      2
  2737,           ,    -13,     -1,      0
  2738,           ,     -9,      1,     -6
  2739,           ,     -3,     -5,     -6
  2740,           ,      2,     -2,     -2
  2741,           ,     -3,     -1,      0
  2742,           ,     -3,      1,     -4
  2743,           ,     -2,      0,     -3
  2744,           ,      7,      1,     -4
  2745,           ,      6,     -6,     -4
  2746,           ,      3,     -3,     -4
  2747,           ,      2,      4,     -6
  2748,           ,     -1,      3,     -7
  2749,           ,      7,      3,     -3
  2750,           ,     -3,      3,     -9
  2751,           ,     -1,      2,     -1
  2752,           ,     -6,      3,     -1
  2753,           ,     -9,      1,     -5
  2754,           ,     -5,     -5,     -5
  2755,           ,     -7,     -3,      3
  2756,           ,    -13,     -1,      3
  2757,           ,    -12,      1,     -7
  2758,           ,    -13,      3,     -6
  2759,           ,    -12,      3,     -5
  2760,           ,    -10,      1,      2
  2761,           ,     -4,     -2,     -1
  2762,           ,    -11,      6,     -1
  2763,           ,     -6,      5,      2
  2764,           ,     -3,      3,     -1
  2765,           ,     -2,     -1,     -2
  2766,           ,     -5,      2,      0
  2767,           ,     -9,      2,      3
  2768,           ,     -7,      3,     -1
  2769,           ,     -1,     -1,     -2
  2770,           ,      4,     -1,      0
  2771,           ,     -1,      0,      0
  2772,           ,     -3,      4,      0
  2773,           ,     -2,      3,     -2
  2774,           ,     -1,     -1,     -3
  2775,           ,     -3,      1,      2
  2776,           ,     -6,     -2,      1
  2777,           ,    -11,      4,      1
  2778,           ,     -8,      3,      1
  2779,           ,     -6,     -9,      0
  2780,           ,     -8,     -3,      1
  2781,           ,     -7,     -1,     -2
  2782,           ,    -10,      0,      1
  2783,           ,     -9,      1,      1
  2784,           ,     -9,      6,     -1
  2785,           ,     -7,      1,     -1
  2786,           ,     -8,      7,      6
  2787,           ,     -6,     -1,      8
  2788,           ,     -5,      8,      1
  2789,           ,     -3,      0,      1
  2790,           ,     -4,     -1,      3
  2791,           ,      0,     -3,      8
  2792,           ,     -3,     -1,      3
  2793,           ,     -5,      6,      1
  2794,           ,      0,      1,      4
  2794,      1.364,     -1,      1,      6
  2795,           ,      2,      4,      7
  2796,           ,      5,     -2,     -4
  2797,           ,      2,     -1,      2
  2798,           ,     13,      2,     -1
  2799,           ,      6,      0,      3
  2800,           ,      5,     -1,      4
  2801,           ,     -1,     -5,     -1
  2802,           ,     -2,      4,      2
  2803,           ,      3,      2,      6
  2804,           ,     -1,      5,     -1
  2805,           ,      3,     -3,      7
  2806,           ,      1,      1,      1
  2807,           ,      1,      0,      1
  2808,           ,     -2,     -3,      2
  2809,           ,     -6,     -3,      4
  2810,           ,    -10,      1,      6
  2811,           ,    -11,      1,      2
  2812,           ,     -6,     -1,      8
  2813,           ,     -7,     -2,      0
  2814,           ,     -5,     -5,      2
  2815,           ,      1,     -7,      4
  2816,           ,     -4,     -8,     10
  2817,           ,     -4,     -2,      1
  2818,           ,      3,     -4,      7
  2819,           ,      2,     -2,      2
  2820,           ,      5,     -6,      7
  2821,           ,      6,     -5,      2
  2822,           ,     11,      6,      4
  2823,           ,     16,     -3,      0
  2824,           ,     11,      0,      3
  2825,           ,     14,     -1,      4
  2826,           ,      7,      0,      5
  2827,           ,      7,      8,      4
  2828,           ,      7,      3,      5
  2829,           ,      9,     -1,      3
  2830,           ,      7,     -2,      4
  2831,           ,      2,      1,      0
  2832,           ,      2,      6,      2
  2833,           ,      4,      0,     -2
  2834,           ,      3,     -1,      4
  2835,           ,     -2,     -1,      6
  2836,           ,     -3,      0,      1
  2837,           ,     -8,     -3,      0
  2838,           ,     -4,     -8,      3
  2839,           ,     -1,     -5,      2
  2840,           ,     -1,     -7,      4
  2841,           ,     -1,     -5,      2
  2842,           ,      1,    -10,      4
  2843,           ,      3,     -5,      0
  2844,           ,      2,     -2,     -3
  2845,           ,      2,     -5,      9
  2846,           ,      2,     -2,      4
  2847,           ,      8,     -2,      1
  2848,           ,     15,     -3,      0
  2849,           ,     16,     -2,      1
  2850,           ,     16,      5,      1
  2851,           ,     12,      5,      0
  2852,           ,      8,      9,      0
  2853,           ,      9,      7,     -4
  2854,           ,     10,      8,     -2
  2855,           ,      9,      7,     -6
  2856,           ,      7,     14,     -7
  2857,           ,      7,     12,     -8
  2858,           ,      6,      5,     -6
  2859,           ,      5,      5,     -2
  2860,           ,      3,      3,      0
  2861,           ,     -1,      0,     -3
  2862,           ,     -6,      2,      2
  2863,           ,     -1,     -5,     -1
  2864,           ,     -1,     -7,      1
  2865,           ,     -2,    -11,      2
  2866,           ,      1,    -10,      1
  2867,           ,     -5,    -14,      1
  2868,           ,     -2,    -10,     -2
  2869,           ,      6,    -12,      1
  2870,           ,      1,     -6,     -3
  2871,           ,      4,     -5,     -1
  2872,           ,      4,      7,     -5
  2873,           ,      8,      3,     -4
  2874,           ,     11,      3,     -6
  2875,           ,     12,      3,     -1
  2876,           ,     12,      3,     -7
  2877,           ,      8,      9,     -5
  2878,           ,      6,     13,     -5
  2879,           ,      5,      3,     -2
  2880,           ,      5,      6,     -5
  2881,           ,     -1,      8,     -9
  2882,           ,     -2,      6,     -8
  2883,           ,     -1,     -3,     -6
  2884,           ,      2,     -3,     -7
  2885,           ,     -8,     -4,     -3
  2886,           ,     -8,     -1,     -5
  2887,           ,     -9,     -1,     -9
  2888,           ,     -7,     -7,     -2
  2889,           ,     -7,     -7,     -2
  2890,           ,     -5,     -1,     -1
  2891,           ,     -5,     -5,     -2
  2892,           ,     -1,      5,     -6
  2893,           ,      1,      0,     -3
  2894,           ,     -3,     -5,     -2
  2895,           ,      1,      1,     -4
  2896,           ,     -5,     -1,     -2
  2897,           ,     -3,      2,     -4
  2898,           ,      7,     -1,     -5
  2899,           ,      5,     -3,     -2
  2900,           ,      6,     -2,     -4
  2901,           ,      4,     -2,     -9
  2902,           ,      6,      5,     -7
  2903,           ,      7,      2,     -9
  2904,           ,      4,     -2,     -5
  2905,           ,      2,      1,     -2
  2906,           ,    -11,      1,     -3
  2907,           ,    -10,      3,     -5
  2908,           ,     -2,      3,     -6
  2909,           ,     -5,     -3,      0
  2910,           ,     -8,     -3,     -3
  2911,           ,    -12,      1,     -8
  2912,           ,    -13,      2,     -3
  2913,           ,    -12,      5,     -5
  2914,           ,    -11,      0,     -1
  2915,           ,    -17,      2,     -3
  2916,           ,    -12,     -4,     -2
  2917,           ,     -7,      5,     -8
  2918,           ,     -6,      1,     -3
  2919,           ,     -2,     -2,     -3
  2920,           ,      0,     -1,      0
  2921,           ,     -4,     -2,     -2
  2922,           ,     -3,      3,     -6
  2923,           ,     -7,     -2,      3
  2924,           ,     -1,     -5,     -1
  2925,           ,      1,      0,      3
  2926,           ,      7,      1,      1
  2927,           ,     -3,      2,     -2
  2928,           ,      4,     -3,     -4
  2929,           ,      0,     -3,     -3
  2930,           ,     -6,     -2,      3
  2931,           ,     -7,     -1,     -1
  2932,           ,     -7,      5,      3
  2933,           ,     -9,      6,     -3
  2934,           ,     -1,     -3,      4
  2935,           ,     -1,      1,      2
  2936,           ,    -11,      0,     -1
  2937,           ,    -10,      5,     -3
  2938,           ,     -8,     -1,     -2
  2939,           ,     -8,      2,      5
  2940,           ,     -5,      1,      6
  2941,           ,     -4,      6,      7
  2941,      1.411,     -9,      4,      3
  2942,           ,     -5,     -1,      0
  2943,           ,      4,     -8,      2
  2944,           ,      0,     -1,     11
  2945,           ,     -7,     -2,      4
  2946,           ,     -5,      2,      4
  2947,           ,     -4,      6,      9
  2948,           ,      8,      3,      6
  2949,           ,      3,     -1,      4
  2950,           ,      4,     -5,      2
  2951,           ,      5,      4,     -4
  2952,           ,      6,      2,      3
  2953,           ,      8,     -6,      5
  2954,           ,      3,      2,      1
  2955,           ,      3,      9,      6
  2956,           ,     -1,      8,      3
  2957,           ,      7,      5,      6
  2958,           ,      4,     -1,      6
  2959,           ,      3,      3,     11
  2960,           ,     -1,      1,      5
  2961,           ,     -3,     -3,      3
  2962,           ,      1,      0,      7
  2963,           ,     -6,      5,      5
  2964,           ,    -10,     -1,      8
  2965,           ,     -4,     -1,      2
  2966,           ,     -4,      1,     10
  2967,           ,     -6,     -1,      8
  2968,           ,     -3,     -5,      2
  2969,           ,     -5,     -2,      4
  2970,           ,     -7,      0,      7
  2971,           ,     -9,      2,      7
  2972,           ,      0,     -2,      5
  2973,           ,      2,      1,      9
  2974,           ,      4,     -5,      9
  2975,           ,      4,      2,      2
  2976,           ,      5,      3,      4
  2977,           ,     12,     -3,      5
  2978,           ,      9,     -2,      7
  2979,           ,     15,      0,      5
  2980,           ,     10,      2,      3
  2981,           ,      3,      2,      2
  2982,           ,      9,      4,      1
  2983,           ,      6,     -4,      2
  2984,           ,      2,      3,      4
  2985,           ,      7,      0,     -2
  2986,           ,      5,      2,      2
  2987,           ,      6,      1,     -4
  2988,           ,      3,      0,     -2
  2989,           ,     -2,     -6,      4
  2990,           ,     -4,     -3,      2
  2991,           ,     -9,     -1,     -1
  2992,           ,     -4,     -7,      1
  2993,           ,     -4,     -7,      4
  2994,           ,     -5,     -7,      2
  2995,           ,     -5,     -8,      2
  2996,           ,     -2,     -1,      2
  2997,           ,      4,     -5,      4
  2998,           ,      3,     -1,      6
  2999,           ,      6,     -1,      8
  3000,           ,      6,      0,      2
  3001,           ,      9,      0,      0
  3002,           ,     14,      6,      1
  3003,           ,     18,     -2,      5
  3004,           ,     17,      3,      9
  3005,           ,     12,      6,      1
  3006,           ,      9,     12,     -7
  3007,           ,      9,      7,     -4
  3008,           ,     12,     11,     -4
  3009,           ,     11,      8,     -6
  3010,           ,      4,     10,     -8
  3011,           ,      5,     12,     -6
  3012,           ,      1,      9,    -10
  3013,           ,      4,      5,     -5
  3014,           ,      5,      4,      2
  3015,           ,     -6,      7,     -2
  3016,           ,     -5,      5,     -2
  3017,           ,     -5,      0,      0
  3018,           ,     -3,     -7,      0
  3019,           ,     -2,     -8,      3
  3020,           ,     -4,     -9,     -2
  3021,           ,     -3,     -2,     -2
  3022,           ,     -1,     -9,     -1
  3023,           ,      5,     -8,      0
  3024,           ,      4,     -7,      4
  3025,           ,      6,     -3,      0
  3026,           ,      5,      3,     -1
  3027,           ,     11,     -1,     -6
  3028,           ,     16,      3,     -6
  3029,           ,     15,      5,     -1
  3030,           ,      5,      7,     -2
  3031,           ,      7,     12,     -6
  3032,           ,      6,      9,    -12
  3033,           ,      7,      9,     -3
  3034,           ,      4,      8,     -4
  3035,           ,      1,     10,     -5
  3036,           ,     -2,      3,    -11
  3037,           ,      3,      0,     -8
  3038,           ,     -2,     -6,     -3
  3039,           ,     -2,      4,     -5
  3040,           ,     -8,      1,      0
  3041,           ,    -11,      0,     -3
  3042,           ,     -6,      0,     -5
  3043,           ,    -11,     -8,     -5
  3044,           ,     -5,     -2,      0
  3045,           ,     -3,     -3,      1
  3046,           ,     -7,      2,     -5
